time vel_channel vel_finger vel_lid reacted flux_finger_advection flux_finger_diffusion flux_inlet_advection flux_inlet_diffusion flux_outlet_advection mass_total mass_finger
45000 0.00111766 1.28951e-06 3.00398e-05 0.0793376 0.000151557 0.176327 1.27986 1.19527 2.79614e-08 145606 4705.33
46000 0.00113246 1.30546e-06 3.03852e-05 0.080903 0.000152758 0.176986 1.29689 1.1739 5.0244e-08 148045 4801.57
47000 0.00114714 1.32124e-06 3.07269e-05 0.0824543 0.000153946 0.177642 1.31377 1.15324 8.77153e-08 150479 4896.91
48000 0.00116171 1.33685e-06 3.10649e-05 0.0839918 0.000155121 0.178298 1.33052 1.13325 1.49076e-07 152909 4991.34
49000 0.00117616 1.35231e-06 3.13994e-05 0.0855155 0.000156284 0.178951 1.34713 1.11391 2.47102e-07 155335 5084.89
50000 0.00119051 1.36761e-06 3.17305e-05 0.0870258 0.000157435 0.179603 1.36362 1.09516 4.00136e-07 157757 5177.56
51000 0.00120474 1.38277e-06 3.20583e-05 0.0885228 0.000158575 0.180254 1.37999 1.07699 6.33962e-07 160176 5269.37
52000 0.00121887 1.39778e-06 3.23829e-05 0.0900066 0.000159704 0.180904 1.39624 1.05937 9.84121e-07 162592 5360.33
53000 0.0012329 1.41264e-06 3.27044e-05 0.0914775 0.000160821 0.181552 1.41237 1.04226 1.49871e-06 165006 5450.45
54000 0.00124683 1.42737e-06 3.30228e-05 0.0929356 0.000161929 0.182198 1.42838 1.02564 2.24174e-06 167419 5539.75
55000 0.00126067 1.44197e-06 3.33383e-05 0.0943811 0.000163025 0.182844 1.44429 1.00949 3.29698e-06 169830 5628.23
56000 0.00127441 1.45643e-06 3.36509e-05 0.0958143 0.000164113 0.183488 1.46008 0.993792 4.77248e-06 172240 5715.91
57000 0.00128805 1.47077e-06 3.39608e-05 0.0972352 0.00016519 0.184131 1.47577 0.978517 6.80563e-06 174649 5802.79
58000 0.00130161 1.48499e-06 3.42679e-05 0.0986441 0.000166258 0.184773 1.49135 0.96365 9.56883e-06 177058 5888.9
59000 0.00131508 1.49908e-06 3.45724e-05 0.100041 0.000167317 0.185414 1.50684 0.949173 1.32757e-05 179467 5974.24
60000 0.00132846 1.51306e-06 3.48743e-05 0.101426 0.000168367 0.186053 1.52222 0.93507 1.81878e-05 181876 6058.82
61000 0.00134176 1.52692e-06 3.51737e-05 0.1028 0.000169408 0.186692 1.53751 0.921324 2.46219e-05 184285 6142.65
62000 0.00135497 1.54067e-06 3.54707e-05 0.104162 0.00017044 0.187329 1.5527 0.907921 3.29576e-05 186695 6225.75
63000 0.00136811 1.55432e-06 3.57652e-05 0.105513 0.000171465 0.187966 1.5678 0.894847 4.36453e-05 189106 6308.12
64000 0.00138116 1.56785e-06 3.60575e-05 0.106853 0.000172481 0.188601 1.5828 0.88209 5.72144e-05 191518 6389.77
65000 0.00139414 1.58129e-06 3.63474e-05 0.108182 0.000173489 0.189236 1.59772 0.869636 7.42815e-05 193931 6470.72
66000 0.00140704 1.59462e-06 3.66352e-05 0.109501 0.00017449 0.189869 1.61255 0.857474 9.55587e-05 196346 6550.97
67000 0.00141987 1.60785e-06 3.69207e-05 0.110808 0.000175483 0.190502 1.6273 0.845594 0.000121862 198763 6630.53
68000 0.00143262 1.62099e-06 3.72042e-05 0.112105 0.000176469 0.191133 1.64196 0.833984 0.000154119 201182 6709.42
69000 0.0014453 1.63403e-06 3.74856e-05 0.113392 0.000177447 0.191763 1.65654 0.822636 0.000193378 203603 6787.65
70000 0.00145791 1.64697e-06 3.77649e-05 0.114669 0.000178419 0.192393 1.67103 0.811539 0.000240811 206026 6865.21
71000 0.00147046 1.65983e-06 3.80423e-05 0.115935 0.000179383 0.193022 1.68545 0.800686 0.000297727 208452 6942.13
72000 0.00148293 1.6726e-06 3.83177e-05 0.117192 0.000180341 0.193649 1.69979 0.790067 0.00036557 210880 7018.41
73000 0.00149534 1.68528e-06 3.85912e-05 0.118439 0.000181293 0.194276 1.71405 0.779674 0.000445932 213311 7094.06
74000 0.00150768 1.69788e-06 3.88629e-05 0.119676 0.000182238 0.194902 1.72824 0.769501 0.000540552 215746 7169.09
75000 0.00151996 1.71039e-06 3.91327e-05 0.120903 0.000183176 0.195527 1.74235 0.75954 0.00065132 218183 7243.5
76000 0.00153217 1.72282e-06 3.94008e-05 0.122121 0.000184109 0.196151 1.7564 0.749783 0.000780281 220623 7317.32
77000 0.00154433 1.73518e-06 3.96672e-05 0.12333 0.000185035 0.196774 1.77036 0.740225 0.000929637 223067 7390.54
78000 0.00155642 1.74745e-06 3.99318e-05 0.12453 0.000185955 0.197397 1.78426 0.730859 0.00110174 225514 7463.17
79000 0.00156845 1.75965e-06 4.01948e-05 0.125721 0.00018687 0.198018 1.79809 0.72168 0.00129911 227965 7535.23
80000 0.00158042 1.77177e-06 4.04561e-05 0.126902 0.000187779 0.198639 1.81185 0.712681 0.00152441 230419 7606.71
81000 0.00159233 1.78382e-06 4.07159e-05 0.128075 0.000188683 0.199259 1.82555 0.703858 0.00178045 232877 7677.64
82000 0.00160419 1.7958e-06 4.0974e-05 0.129239 0.000189581 0.199878 1.83918 0.695204 0.00207019 235338 7748.01
83000 0.00161599 1.80771e-06 4.12307e-05 0.130395 0.000190473 0.200496 1.85274 0.686716 0.00239673 237804 7817.84
84000 0.00162773 1.81955e-06 4.14858e-05 0.131542 0.000191361 0.201113 1.86624 0.678388 0.00276331 240273 7887.12
85000 0.00163942 1.83132e-06 4.17395e-05 0.132681 0.000192243 0.20173 1.87967 0.670215 0.00317329 242747 7955.88
86000 0.00165105 1.84302e-06 4.19918e-05 0.133812 0.000193121 0.202346 1.89305 0.662194 0.00363015 245224 8024.12
87000 0.00166264 1.85467e-06 4.22426e-05 0.134934 0.000193993 0.202961 1.90636 0.654321 0.0041375 247705 8091.84
88000 0.00167416 1.86624e-06 4.24921e-05 0.136049 0.000194861 0.203576 1.91961 0.64659 0.00469901 250191 8159.06
89000 0.00168564 1.87776e-06 4.27402e-05 0.137156 0.000195724 0.204189 1.9328 0.638999 0.00531848 252681 8225.77
90000 0.00169707 1.88921e-06 4.2987e-05 0.138254 0.000196583 0.204802 1.94594 0.631543 0.00599978 255174 8292
91000 0.00170844 1.90061e-06 4.32326e-05 0.139345 0.000197437 0.205415 1.95901 0.62422 0.00674683 257672 8357.73
92000 0.00171977 1.91195e-06 4.34768e-05 0.140429 0.000198286 0.206026 1.97203 0.617025 0.00756363 260174 8422.99
93000 0.00173104 1.92323e-06 4.37198e-05 0.141505 0.000199132 0.206637 1.98499 0.609956 0.00845423 262680 8487.78
94000 0.00174227 1.93445e-06 4.39617e-05 0.142574 0.000199973 0.207247 1.9979 0.603009 0.00942268 265191 8552.1
95000 0.00175345 1.94562e-06 4.42023e-05 0.143635 0.00020081 0.207857 2.01075 0.596181 0.0104731 267705 8615.96
96000 0.00176458 1.95674e-06 4.44418e-05 0.144689 0.000201643 0.208466 2.02355 0.589469 0.0116096 270224 8679.37
97000 0.00177567 1.96781e-06 4.46801e-05 0.145736 0.000202472 0.209074 2.03629 0.582871 0.0128362 272747 8742.34
98000 0.00178671 1.97882e-06 4.49174e-05 0.146776 0.000203298 0.209682 2.04898 0.576383 0.014157 275274 8804.87
99000 0.0017977 1.98979e-06 4.51536e-05 0.147809 0.000204119 0.210289 2.06162 0.570003 0.0155762 277805 8866.96
100000 0.00180865 2.00071e-06 4.53887e-05 0.148835 0.000204937 0.210895 2.07421 0.563729 0.0170977 280339 8928.63
101000 0.00181956 2.01157e-06 4.56228e-05 0.149855 0.000205751 0.211501 2.08674 0.557558 0.0187254 282878 8989.88
102000 0.00183042 2.0224e-06 4.58559e-05 0.150868 0.000206562 0.212106 2.09923 0.551487 0.0204634 285421 9050.72
103000 0.00184124 2.03318e-06 4.6088e-05 0.151874 0.00020737 0.212711 2.11166 0.545515 0.0223153 287968 9111.15
104000 0.00185202 2.04391e-06 4.63192e-05 0.152874 0.000208174 0.213315 2.12405 0.539638 0.0242851 290518 9171.17
105000 0.00186275 2.0546e-06 4.65495e-05 0.153868 0.000208974 0.213919 2.13639 0.533856 0.0263762 293072 9230.81
106000 0.00187344 2.06525e-06 4.67788e-05 0.154855 0.000209772 0.214522 2.14868 0.528166 0.0285924 295630 9290.05
107000 0.00188409 2.07586e-06 4.70073e-05 0.155836 0.000210567 0.215124 2.16092 0.522565 0.030937 298191 9348.91
108000 0.0018947 2.08643e-06 4.72349e-05 0.156811 0.000211358 0.215726 2.17311 0.517052 0.0334133 300756 9407.39
109000 0.00190527 2.09696e-06 4.74616e-05 0.15778 0.000212147 0.216328 2.18526 0.511626 0.0360247 303324 9465.5
110000 0.0019158 2.10745e-06 4.76876e-05 0.158743 0.000212933 0.216929 2.19736 0.506283 0.0387741 305896 9523.24
111000 0.00192628 2.11791e-06 4.79127e-05 0.1597 0.000213716 0.21753 2.20942 0.501023 0.0416644 308470 9580.62
112000 0.00193673 2.12833e-06 4.81371e-05 0.160652 0.000214496 0.21813 2.22143 0.495844 0.0446986 311048 9637.65
113000 0.00194714 2.13872e-06 4.83607e-05 0.161597 0.000215274 0.21873 2.2334 0.490743 0.0478791 313629 9694.32
114000 0.00195752 2.14907e-06 4.85836e-05 0.162538 0.000216049 0.21933 2.24532 0.485721 0.0512086 316212 9750.65
115000 0.00196785 2.15939e-06 4.88058e-05 0.163472 0.000216822 0.219929 2.2572 0.480773 0.0546894 318798 9806.64
116000 0.00197815 2.16967e-06 4.90273e-05 0.164401 0.000217592 0.220528 2.26904 0.475901 0.0583235 321387 9862.29
117000 0.00198841 2.17993e-06 4.92482e-05 0.165325 0.00021836 0.221126 2.28083 0.471101 0.0621131 323979 9917.61
118000 0.00199863 2.19016e-06 4.94684e-05 0.166243 0.000219125 0.221724 2.29258 0.466372 0.06606 326573 9972.61
119000 0.00200882 2.20036e-06 4.9688e-05 0.167157 0.000219889 0.222322 2.30429 0.461714 0.0701659 329169 10027.3
120000 0.00201897 2.21053e-06 4.9907e-05 0.168065 0.00022065 0.222919 2.31595 0.457124 0.0744324 331767 10081.7
121000 0.00202908 2.22067e-06 5.01253e-05 0.168968 0.000221409 0.223517 2.32758 0.452601 0.0788606 334367 10135.7
122000 0.00203916 2.23079e-06 5.03432e-05 0.169866 0.000222166 0.224114 2.33917 0.448144 0.083452 336970 10189.5
123000 0.0020492 2.24088e-06 5.05604e-05 0.170759 0.000222922 0.22471 2.35071 0.443752 0.0882074 339573 10242.9
124000 0.00205921 2.25095e-06 5.07772e-05 0.171647 0.000223675 0.225307 2.36221 0.439424 0.0931278 342179 10296.1
125000 0.00206919 2.26099e-06 5.09934e-05 0.17253 0.000224427 0.225903 2.37368 0.435158 0.0982139 344786 10348.9
126000 0.00207913 2.27101e-06 5.12092e-05 0.173409 0.000225176 0.226499 2.3851 0.430953 0.103466 347394 10401.5
127000 0.00208903 2.28101e-06 5.14244e-05 0.174283 0.000225924 0.227095 2.39649 0.426808 0.108885 350004 10453.8
128000 0.0020989 2.29098e-06 5.16393e-05 0.175153 0.000226671 0.22769 2.40784 0.422723 0.114471 352614 10505.8
129000 0.00210874 2.30094e-06 5.18536e-05 0.176018 0.000227416 0.228286 2.41915 0.418695 0.120223 355225 10557.5
130000 0.00211855 2.31088e-06 5.20676e-05 0.176878 0.000228159 0.228881 2.43042 0.414724 0.126143 357837 10609
131000 0.00212832 2.3208e-06 5.22811e-05 0.177734 0.000228901 0.229477 2.44165 0.410808 0.132229 360450 10660.2
132000 0.00213806 2.3307e-06 5.24943e-05 0.178586 0.000229641 0.230072 2.45285 0.406948 0.138482 363063 10711.2
133000 0.00214777 2.34058e-06 5.27071e-05 0.179434 0.00023038 0.230667 2.46401 0.403141 0.1449 365677 10761.8
134000 0.00215745 2.35045e-06 5.29195e-05 0.180277 0.000231118 0.231262 2.47513 0.399388 0.151484 368290 10812.3
135000 0.00216709 2.3603e-06 5.31316e-05 0.181117 0.000231854 0.231857 2.48622 0.395686 0.158232 370904 10862.5
136000 0.00217671 2.37014e-06 5.33434e-05 0.181952 0.00023259 0.232452 2.49727 0.392036 0.165144 373517 10912.4
137000 0.00218629 2.37996e-06 5.35548e-05 0.182783 0.000233324 0.233047 2.50828 0.388435 0.172218 376130 10962.1
138000 0.00219584 2.38977e-06 5.3766e-05 0.183611 0.000234057 0.233642 2.51926 0.384884 0.179455 378743 11011.6
139000 0.00220536 2.39956e-06 5.39769e-05 0.184434 0.000234789 0.234237 2.53021 0.381382 0.186851 381355 11060.8
140000 0.00221485 2.40934e-06 5.41875e-05 0.185254 0.00023552 0.234832 2.54111 0.377927 0.194407 383967 11109.9
141000 0.00222431 2.41911e-06 5.43978e-05 0.18607 0.000236249 0.235427 2.55199 0.374519 0.20212 386577 11158.6
142000 0.00223374 2.42887e-06 5.4608e-05 0.186883 0.000236978 0.236023 2.56283 0.371157 0.20999 389187 11207.2
143000 0.00224314 2.43862e-06 5.48179e-05 0.187691 0.000237707 0.236618 2.57363 0.367841 0.218014 391795 11255.6
144000 0.00225252 2.44836e-06 5.50275e-05 0.188497 0.000238434 0.237213 2.5844 0.364569 0.226192 394402 11303.7
145000 0.00226186 2.45809e-06 5.5237e-05 0.189298 0.00023916 0.237809 2.59514 0.361341 0.234521 397008 11351.6
146000 0.00227117 2.46782e-06 5.54463e-05 0.190097 0.000239886 0.238405 2.60584 0.358156 0.242999 399612 11399.3
147000 0.00228045 2.47753e-06 5.56555e-05 0.190892 0.000240611 0.239001 2.61651 0.355014 0.251625 402215 11446.9
148000 0.00228971 2.48723e-06 5.58644e-05 0.191683 0.000241335 0.239597 2.62715 0.351913 0.260396 404815 11494.2
149000 0.00229893 2.49693e-06 5.60732e-05 0.192472 0.000242059 0.240194 2.63776 0.348854 0.269312 407414 11541.3
150000 0.00230813 2.50663e-06 5.62819e-05 0.193257 0.000242782 0.24079 2.64833 0.345835 0.278369 410010 11588.3
151000 0.0023173 2.51631e-06 5.64904e-05 0.194039 0.000243504 0.241387 2.65887 0.342855 0.287566 412605 11635
152000 0.00232645 2.52599e-06 5.66989e-05 0.194818 0.000244226 0.241984 2.66938 0.339915 0.2969 415196 11681.6
153000 0.00233556 2.53567e-06 5.69072e-05 0.195593 0.000244947 0.242582 2.67985 0.337013 0.306369 417786 11727.9
154000 0.00234465 2.54534e-06 5.71154e-05 0.196366 0.000245668 0.24318 2.69029 0.33415 0.315972 420372 11774.2
155000 0.00235371 2.55501e-06 5.73235e-05 0.197136 0.000246389 0.243778 2.70071 0.331323 0.325706 422956 11820.2
156000 0.00236274 2.56468e-06 5.75316e-05 0.197903 0.000247109 0.244376 2.71109 0.328534 0.335568 425538 11866
157000 0.00237174 2.57434e-06 5.77396e-05 0.198668 0.000247828 0.244975 2.72144 0.32578 0.345557 428116 11911.7
158000 0.00238072 2.584e-06 5.79475e-05 0.199429 0.000248547 0.245575 2.73176 0.323062 0.355669 430691 11957.3
159000 0.00238967 2.59365e-06 5.81554e-05 0.200188 0.000249266 0.246174 2.74205 0.320379 0.365904 433262 12002.6
160000 0.0023986 2.60331e-06 5.83632e-05 0.200944 0.000249985 0.246775 2.75231 0.317731 0.376258 435831 12047.8
161000 0.0024075 2.61296e-06 5.8571e-05 0.201697 0.000250703 0.247375 2.76253 0.315117 0.386728 438396 12092.9
162000 0.00241637 2.62261e-06 5.87788e-05 0.202448 0.000251421 0.247976 2.77273 0.312536 0.397314 440957 12137.8
163000 0.00242522 2.63226e-06 5.89866e-05 0.203197 0.000252139 0.248578 2.7829 0.309988 0.408012 443515 12182.5
164000 0.00243404 2.64191e-06 5.91943e-05 0.203943 0.000252856 0.24918 2.79304 0.307473 0.41882 446069 12227.1
165000 0.00244283 2.65157e-06 5.94021e-05 0.204686 0.000253573 0.249783 2.80315 0.304989 0.429736 448619 12271.6
166000 0.0024516 2.66122e-06 5.96098e-05 0.205427 0.00025429 0.250386 2.81322 0.302538 0.440757 451165 12315.9
167000 0.00246035 2.67087e-06 5.98176e-05 0.206166 0.000255007 0.25099 2.82327 0.300117 0.451882 453707 12360.1
168000 0.00246907 2.68052e-06 6.00254e-05 0.206902 0.000255724 0.251594 2.83329 0.297727 0.463107 456244 12404.2
169000 0.00247776 2.69018e-06 6.02332e-05 0.207637 0.000256441 0.252199 2.84329 0.295366 0.47443 458778 12448.1
170000 0.00248643 2.69983e-06 6.04411e-05 0.208369 0.000257157 0.252805 2.85325 0.293036 0.48585 461307 12491.9
171000 0.00249508 2.70949e-06 6.06489e-05 0.209099 0.000257873 0.253411 2.86318 0.290735 0.497364 463831 12535.5
172000 0.0025037 2.71915e-06 6.08569e-05 0.209826 0.00025859 0.254018 2.87309 0.288463 0.508969 466351 12579.1
173000 0.00251229 2.72881e-06 6.10648e-05 0.210552 0.000259306 0.254626 2.88297 0.286219 0.520663 468867 12622.5
174000 0.00252086 2.73848e-06 6.12729e-05 0.211276 0.000260022 0.255234 2.89282 0.284003 0.532445 471377 12665.8
175000 0.00252941 2.74815e-06 6.1481e-05 0.211998 0.000260738 0.255843 2.90264 0.281814 0.544312 473883 12709
176000 0.00253793 2.75782e-06 6.16891e-05 0.212718 0.000261454 0.256453 2.91244 0.279653 0.556262 476384 12752.1
177000 0.00254643 2.76749e-06 6.18973e-05 0.213436 0.00026217 0.257064 2.9222 0.277519 0.568293 478879 12795
178000 0.0025549 2.77717e-06 6.21056e-05 0.214152 0.000262886 0.257675 2.93194 0.275411 0.580402 481370 12837.9
179000 0.00256335 2.78685e-06 6.2314e-05 0.214867 0.000263602 0.258287 2.94165 0.273329 0.592587 483856 12880.7
180000 0.00257178 2.79654e-06 6.25225e-05 0.215579 0.000264318 0.2589 2.95134 0.271272 0.604848 486336 12923.3
181000 0.00258018 2.80622e-06 6.2731e-05 0.21629 0.000265034 0.259514 2.96099 0.269241 0.617181 488811 12965.9
182000 0.00258856 2.81592e-06 6.29396e-05 0.217 0.00026575 0.260129 2.97062 0.267235 0.629584 491280 13008.3
183000 0.00259692 2.82562e-06 6.31483e-05 0.217707 0.000266466 0.260745 2.98023 0.265254 0.642056 493745 13050.7
184000 0.00260525 2.83532e-06 6.33572e-05 0.218414 0.000267181 0.261361 2.98981 0.263296 0.654595 496203 13093
185000 0.00261356 2.84503e-06 6.35661e-05 0.219118 0.000267897 0.261979 2.99936 0.261363 0.667198 498656 13135.2
186000 0.00262185 2.85474e-06 6.37751e-05 0.219821 0.000268613 0.262597 3.00888 0.259453 0.679865 501104 13177.3
187000 0.00263012 2.86446e-06 6.39842e-05 0.220523 0.000269329 0.263217 3.01838 0.257566 0.692592 503545 13219.3
188000 0.00263836 2.87418e-06 6.41934e-05 0.221224 0.000270045 0.263837 3.02785 0.255702 0.705379 505981 13261.2
189000 0.00264658 2.88391e-06 6.44027e-05 0.221922 0.000270761 0.264458 3.0373 0.253861 0.718224 508411 13303.1
190000 0.00265478 2.89364e-06 6.46122e-05 0.22262 0.000271477 0.265081 3.04671 0.252042 0.731124 510835 13344.8
191000 0.00266295 2.90338e-06 6.48217e-05 0.223316 0.000272193 0.265704 3.05611 0.250245 0.744079 513253 13386.5
192000 0.0026711 2.91312e-06 6.50314e-05 0.224011 0.000272909 0.266328 3.06548 0.24847 0.757086 515665 13428.2
193000 0.00267923 2.92287e-06 6.52412e-05 0.224705 0.000273625 0.266954 3.07482 0.246715 0.770144 518071 13469.7
194000 0.00268734 2.93262e-06 6.54511e-05 0.225398 0.000274341 0.26758 3.08414 0.244982 0.783252 520471 13511.2
195000 0.00269543 2.94238e-06 6.56611e-05 0.22609 0.000275057 0.268208 3.09343 0.24327 0.796407 522865 13552.7
196000 0.00270349 2.95215e-06 6.58712e-05 0.22678 0.000275773 0.268837 3.1027 0.241578 0.809609 525252 13594
197000 0.00271153 2.96192e-06 6.60815e-05 0.227469 0.000276489 0.269467 3.11194 0.239906 0.822856 527633 13635.3
198000 0.00271955 2.9717e-06 6.62919e-05 0.228158 0.000277205 0.270098 3.12116 0.238255 0.836146 530008 13676.6
199000 0.00272755 2.98148e-06 6.65024e-05 0.228845 0.000277921 0.27073 3.13035 0.236622 0.849479 532377 13717.8
200000 0.00273553 2.99127e-06 6.6713e-05 0.229531 0.000278636 0.271363 3.13951 0.23501 0.862852 534739 13758.9
201000 0.00274349 3.00107e-06 6.69237e-05 0.230217 0.000279352 0.271998 3.14866 0.233416 0.876264 537094 13800
202000 0.00275142 3.01087e-06 6.71346e-05 0.230902 0.000280068 0.272634 3.15778 0.231841 0.889714 539443 13841
203000 0.00275934 3.02068e-06 6.73456e-05 0.231585 0.000280784 0.273271 3.16687 0.230285 0.903201 541786 13882
204000 0.00276723 3.03049e-06 6.75567e-05 0.232268 0.0002815 0.273909 3.17594 0.228747 0.916724 544122 13923
205000 0.0027751 3.04031e-06 6.7768e-05 0.23295 0.000282215 0.274549 3.18498 0.227227 0.930281 546451 13963.9
206000 0.00278295 3.05013e-06 6.79793e-05 0.233632 0.000282931 0.27519 3.194 0.225725 0.943871 548773 14004.7
207000 0.00279078 3.05996e-06 6.81908e-05 0.234313 0.000283646 0.275832 3.203 0.224241 0.957493 551089 14045.5
208000 0.00279859 3.0698e-06 6.84024e-05 0.234993 0.000284362 0.276475 3.21197 0.222774 0.971146 553398 14086.3
209000 0.00280638 3.07964e-06 6.86142e-05 0.235672 0.000285077 0.27712 3.22092 0.221324 0.984828 555700 14127
210000 0.00281415 3.08949e-06 6.8826e-05 0.236351 0.000285792 0.277766 3.22985 0.219891 0.99854 557996 14167.8
211000 0.00282189 3.09935e-06 6.9038e-05 0.237029 0.000286507 0.278413 3.23875 0.218474 1.01228 560284 14208.4
212000 0.00282962 3.10921e-06 6.92501e-05 0.237707 0.000287222 0.279062 3.24763 0.217074 1.02604 562566 14249.1
213000 0.00283733 3.11907e-06 6.94623e-05 0.238384 0.000287936 0.279712 3.25648 0.215691 1.03984 564840 14289.7
