time vel_channel vel_finger vel_lid reacted flux_finger_advection flux_finger_diffusion flux_inlet_advection flux_inlet_diffusion flux_outlet_advection mass_total mass_finger
5900 0.000345966 4.30093e-08 7.27248e-07 0.00249963 7.37329e-07 0.0544062 0.382158 9.70524 0 18411.1 31.5571
6000 0.000349202 4.33849e-08 7.33363e-07 0.00292924 7.60722e-07 0.0565198 0.386665 9.20342 2.12448e-322 19396 37.177
6100 0.000352416 4.37575e-08 7.39428e-07 0.0033707 7.78804e-07 0.0582944 0.391031 8.77129 1.57285e-289 20334.4 42.9214
6200 0.000355609 4.41271e-08 7.45443e-07 0.00382165 7.93058e-07 0.059809 0.395282 8.39407 5.28162e-264 21232.5 48.7619
6300 0.00035878 4.44937e-08 7.5141e-07 0.00428025 8.04555e-07 0.0611224 0.399436 8.06101 3.23193e-243 22095.4 54.6773
6400 0.000361931 4.48574e-08 7.5733e-07 0.00474501 8.14066e-07 0.0622786 0.403507 7.7641 8.67297e-226 22927 60.6511
6500 0.000365062 4.52184e-08 7.63203e-07 0.00521477 8.22147e-07 0.0633105 0.407506 7.49724 7.12778e-211 23730.7 66.6707
6600 0.000368174 4.55766e-08 7.69032e-07 0.00568857 8.29199e-07 0.0642433 0.411442 7.25565 6.49745e-198 24509.3 72.7262
6700 0.000371266 4.59322e-08 7.74816e-07 0.00616567 8.35507e-07 0.0650959 0.415321 7.03558 1.61831e-186 25265 78.8097
6800 0.00037434 4.62851e-08 7.80558e-07 0.00664543 8.41277e-07 0.0658827 0.419149 6.834 2.12741e-176 25999.9 84.9149
6900 0.000377396 4.66355e-08 7.86257e-07 0.00712735 8.46656e-07 0.066615 0.42293 6.64844 2.42527e-167 26715.8 91.0366
7000 0.000380433 4.69833e-08 7.91916e-07 0.00761098 8.51749e-07 0.0673014 0.426669 6.47688 3.52075e-159 27414 97.1706
7100 0.000383453 4.73287e-08 7.97534e-07 0.00809598 8.56633e-07 0.0679489 0.430368 6.31765 8.81603e-152 28096.1 103.313
7200 0.000386456 4.76718e-08 8.03113e-07 0.00858203 8.6136e-07 0.0685629 0.43403 6.16931 4.85958e-145 28763 109.462
7300 0.000389442 4.80124e-08 8.08653e-07 0.00906887 8.65969e-07 0.0691476 0.437658 6.03068 7.19442e-139 29415.8 115.613
7400 0.000392412 4.83508e-08 8.14155e-07 0.00955626 8.70489e-07 0.0697066 0.441253 5.90074 3.37126e-133 30055.6 121.765
7500 0.000395365 4.86869e-08 8.1962e-07 0.010044 8.74938e-07 0.0702428 0.444817 5.77861 5.73494e-128 30683 127.916
7600 0.000398303 4.90208e-08 8.25049e-07 0.0105319 8.7933e-07 0.0707586 0.448353 5.66354 3.97536e-123 31298.8 134.064
7700 0.000401225 4.93525e-08 8.30442e-07 0.0110199 8.83675e-07 0.071256 0.45186 5.55486 1.23871e-118 31903.7 140.208
7800 0.000404132 4.96821e-08 8.35801e-07 0.0115077 8.87981e-07 0.0717366 0.455341 5.452 1.88715e-114 32498.3 146.345
7900 0.000407024 5.00096e-08 8.41125e-07 0.0119953 8.92253e-07 0.072202 0.458797 5.35445 1.51128e-110 33083.2 152.476
8000 0.000409901 5.03351e-08 8.46415e-07 0.0124825 8.96493e-07 0.0726533 0.462229 5.26178 6.77439e-107 33658.9 158.598
8100 0.000412764 5.06585e-08 8.51673e-07 0.0129693 9.00706e-07 0.0730916 0.465637 5.17358 1.79541e-103 34225.8 164.711
8200 0.000415613 5.098e-08 8.56898e-07 0.0134555 9.04892e-07 0.073518 0.469023 5.08951 2.95171e-100 34784.3 170.813
8300 0.000418448 5.12995e-08 8.62092e-07 0.013941 9.09054e-07 0.0739333 0.472387 5.00925 3.14017e-97 35334.9 176.904
8400 0.000421269 5.16172e-08 8.67254e-07 0.0144258 9.13192e-07 0.0743383 0.47573 4.93251 2.24403e-94 35878 182.983
8500 0.000424077 5.19329e-08 8.72385e-07 0.0149099 9.17307e-07 0.0747336 0.479053 4.85905 1.11355e-91 36413.8 189.05
8600 0.000426872 5.22468e-08 8.77487e-07 0.015393 9.21399e-07 0.0751198 0.482357 4.78863 3.95216e-89 36942.7 195.103
8700 0.000429653 5.2559e-08 8.82559e-07 0.0158752 9.2547e-07 0.0754975 0.485641 4.72106 1.0301e-86 37465 201.142
8800 0.000432422 5.28693e-08 8.87602e-07 0.0163565 9.2952e-07 0.0758673 0.488907 4.65614 2.01901e-84 37980.9 207.166
8900 0.000435179 5.31779e-08 8.92616e-07 0.0168367 9.33549e-07 0.0762296 0.492154 4.5937 3.04002e-82 38490.7 213.176
9000 0.000437923 5.34848e-08 8.97602e-07 0.0173158 9.37557e-07 0.0765848 0.495384 4.53359 3.58469e-80 38994.7 219.169
9100 0.000440655 5.379e-08 9.02561e-07 0.0177937 9.41544e-07 0.0769333 0.498597 4.47566 3.36842e-78 39493 225.146
9200 0.000443375 5.40936e-08 9.07492e-07 0.0182705 9.45512e-07 0.0772755 0.501794 4.41979 2.56247e-76 39985.9 231.107
9300 0.000446084 5.43955e-08 9.12397e-07 0.0187461 9.4946e-07 0.0776118 0.504974 4.36585 1.60098e-74 40473.6 237.051
9400 0.00044878 5.46958e-08 9.17276e-07 0.0192205 9.53388e-07 0.0779424 0.508138 4.31374 8.32314e-73 40956.2 242.978
9500 0.000451466 5.49946e-08 9.22128e-07 0.0196935 9.57297e-07 0.0782676 0.511287 4.26335 3.6438e-71 41434 248.887
9600 0.00045414 5.52917e-08 9.26955e-07 0.0201653 9.61187e-07 0.0785877 0.51442 4.21459 1.35811e-69 41907.1 254.778
9700 0.000456804 5.55874e-08 9.31757e-07 0.0206357 9.65058e-07 0.078903 0.517539 4.16737 4.35298e-68 42375.6 260.651
9800 0.000459456 5.58815e-08 9.36535e-07 0.0211048 9.6891e-07 0.0792137 0.520643 4.12161 1.21089e-66 42839.8 266.506
9900 0.000462098 5.61742e-08 9.41288e-07 0.0215724 9.72744e-07 0.07952 0.523733 4.07724 2.94831e-65 43299.7 272.341
10000 0.000464729 5.64654e-08 9.46017e-07 0.0220387 9.76559e-07 0.0798221 0.526809 4.03419 6.33265e-64 43755.5 278.158
10100 0.00046735 5.67551e-08 9.50722e-07 0.0225035 9.80357e-07 0.0801203 0.529871 3.99239 1.20858e-62 44207.3 283.956
10200 0.000469961 5.70434e-08 9.55404e-07 0.0229669 9.84137e-07 0.0804146 0.532919 3.95179 2.06318e-61 44655.3 289.735
10300 0.000472561 5.73303e-08 9.60064e-07 0.0234288 9.87899e-07 0.0807053 0.535955 3.91232 3.16999e-60 45099.5 295.494
10400 0.000475152 5.76159e-08 9.647e-07 0.0238892 9.91644e-07 0.0809926 0.538978 3.87394 4.40888e-59 45540.1 301.233
10500 0.000477733 5.79001e-08 9.69315e-07 0.0243482 9.95372e-07 0.0812765 0.541988 3.83659 5.58031e-58 45977.1 306.953
10600 0.000480304 5.81829e-08 9.73907e-07 0.0248056 9.99083e-07 0.0815572 0.544985 3.80023 6.45951e-57 46410.7 312.653
10700 0.000482865 5.84644e-08 9.78478e-07 0.0252615 1.00278e-06 0.0818349 0.54797 3.76482 6.86997e-56 46841 318.333
10800 0.000485418 5.87447e-08 9.83028e-07 0.0257159 1.00645e-06 0.0821096 0.550943 3.73031 6.74205e-55 47268 323.993
10900 0.00048796 5.90236e-08 9.87557e-07 0.0261687 1.01012e-06 0.0823815 0.553905 3.69667 6.12991e-54 47691.9 329.633
11000 0.000490494 5.93013e-08 9.92065e-07 0.02662 1.01376e-06 0.0826508 0.556854 3.66386 5.18289e-53 48112.7 335.253
11100 0.000493019 5.95777e-08 9.96552e-07 0.0270698 1.01739e-06 0.0829174 0.559793 3.63185 4.08949e-52 48530.5 340.853
11200 0.000495535 5.98529e-08 1.00102e-06 0.0275179 1.021e-06 0.0831816 0.56272 3.6006 3.02117e-51 48945.4 346.432
11300 0.000498042 6.01268e-08 1.00547e-06 0.0279645 1.0246e-06 0.0834433 0.565635 3.57008 2.09618e-50 49357.4 351.99
11400 0.00050054 6.03996e-08 1.00989e-06 0.0284096 1.02818e-06 0.0837027 0.56854 3.54027 1.36989e-49 49766.7 357.529
11500 0.00050303 6.06711e-08 1.0143e-06 0.028853 1.03175e-06 0.08396 0.571434 3.51114 8.45532e-49 50173.2 363.047
11600 0.000505511 6.09415e-08 1.01869e-06 0.0292949 1.0353e-06 0.084215 0.574318 3.48266 4.94164e-48 50577.2 368.544
11700 0.000507984 6.12108e-08 1.02306e-06 0.0297352 1.03884e-06 0.084468 0.577191 3.45481 2.74129e-47 50978.5 374.022
11800 0.000510449 6.14789e-08 1.02741e-06 0.0301739 1.04237e-06 0.084719 0.580054 3.42757 1.44666e-46 51377.4 379.478
11900 0.000512905 6.17459e-08 1.03175e-06 0.030611 1.04587e-06 0.0849681 0.582907 3.40091 7.27838e-46 51773.8 384.914
12000 0.000515354 6.20117e-08 1.03606e-06 0.0310465 1.04937e-06 0.0852152 0.585749 3.37481 3.49814e-45 52167.8 390.33
12100 0.000517794 6.22765e-08 1.04036e-06 0.0314805 1.05285e-06 0.0854606 0.588582 3.34926 1.60917e-44 52559.4 395.725
12200 0.000520227 6.25402e-08 1.04464e-06 0.0319128 1.05631e-06 0.0857042 0.591405 3.32423 7.09759e-44 52948.8 401.1
12300 0.000522652 6.28028e-08 1.0489e-06 0.0323436 1.05977e-06 0.0859462 0.594218 3.2997 3.00681e-43 53335.9 406.454
12400 0.000525069 6.30643e-08 1.05315e-06 0.0327727 1.06321e-06 0.0861865 0.597022 3.27567 1.22543e-42 53720.8 411.788
12500 0.000527479 6.33248e-08 1.05737e-06 0.0332003 1.06663e-06 0.0864252 0.599817 3.25211 4.81195e-42 54103.6 417.101
12600 0.000529881 6.35843e-08 1.06159e-06 0.0336263 1.07004e-06 0.0866623 0.602603 3.229 1.82321e-41 54484.3 422.394
12700 0.000532276 6.38427e-08 1.06578e-06 0.0340506 1.07344e-06 0.086898 0.605379 3.20634 6.67466e-41 54863 427.667
12800 0.000534663 6.41002e-08 1.06996e-06 0.0344735 1.07683e-06 0.0871321 0.608146 3.18411 2.36412e-40 55239.6 432.919
12900 0.000537043 6.43566e-08 1.07412e-06 0.0348947 1.0802e-06 0.0873649 0.610905 3.16229 8.11137e-40 55614.2 438.151
13000 0.000539416 6.4612e-08 1.07826e-06 0.0353143 1.08356e-06 0.0875963 0.613655 3.14088 2.69909e-39 55987 443.363
13100 0.000541782 6.48665e-08 1.08239e-06 0.0357324 1.08691e-06 0.0878264 0.616396 3.11985 8.72018e-39 56357.8 448.555
13200 0.000544141 6.512e-08 1.08651e-06 0.0361489 1.09024e-06 0.0880551 0.619128 3.0992 2.73832e-38 56726.8 453.727
13300 0.000546493 6.53726e-08 1.0906e-06 0.0365638 1.09356e-06 0.0882826 0.621853 3.07892 8.36629e-38 57094 458.878
13400 0.000548838 6.56242e-08 1.09469e-06 0.0369771 1.09687e-06 0.0885088 0.624568 3.059 2.4894e-37 57459.4 464.01
13500 0.000551176 6.58749e-08 1.09875e-06 0.0373889 1.10017e-06 0.0887339 0.627276 3.03942 7.22057e-37 57823 469.121
13600 0.000553508 6.61246e-08 1.10281e-06 0.0377991 1.10346e-06 0.0889577 0.629975 3.02017 2.04336e-36 58184.9 474.213
13700 0.000555833 6.63735e-08 1.10684e-06 0.0382078 1.10673e-06 0.0891805 0.632667 3.00125 5.64653e-36 58545.2 479.284
13800 0.000558151 6.66214e-08 1.11087e-06 0.0386149 1.11e-06 0.089402 0.63535 2.98265 1.52486e-35 58903.8 484.336
13900 0.000560463 6.68685e-08 1.11488e-06 0.0390204 1.11325e-06 0.0896225 0.638026 2.96435 4.0274e-35 59260.8 489.368
14000 0.000562769 6.71147e-08 1.11887e-06 0.0394244 1.11649e-06 0.089842 0.640694 2.94636 1.04108e-34 59616.2 494.381
14100 0.000565068 6.736e-08 1.12285e-06 0.0398269 1.11972e-06 0.0900604 0.643354 2.92865 2.63581e-34 59970 499.374
14200 0.000567361 6.76044e-08 1.12682e-06 0.0402279 1.12293e-06 0.0902777 0.646007 2.91123 6.54044e-34 60322.4 504.347
14300 0.000569647 6.7848e-08 1.13077e-06 0.0406273 1.12614e-06 0.0904941 0.648652 2.89408 1.59163e-33 60673.2 509.301
14400 0.000571928 6.80907e-08 1.1347e-06 0.0410252 1.12934e-06 0.0907094 0.65129 2.8772 3.80089e-33 61022.5 514.235
14500 0.000574202 6.83326e-08 1.13863e-06 0.0414215 1.13252e-06 0.0909239 0.65392 2.86059 8.91241e-33 61370.4 519.15
14600 0.00057647 6.85737e-08 1.14254e-06 0.0418164 1.13569e-06 0.0911373 0.656543 2.84422 2.05314e-32 61716.8 524.046
14700 0.000578732 6.88139e-08 1.14644e-06 0.0422097 1.13886e-06 0.0913499 0.659159 2.82811 4.64932e-32 62061.9 528.923
14800 0.000580989 6.90533e-08 1.15032e-06 0.0426016 1.14201e-06 0.0915616 0.661768 2.81223 1.03547e-31 62405.6 533.78
14900 0.000583239 6.9292e-08 1.15419e-06 0.0429919 1.14515e-06 0.0917723 0.664369 2.7966 2.26921e-31 62747.9 538.618
15000 0.000585484 6.95298e-08 1.15805e-06 0.0433808 1.14828e-06 0.0919822 0.666964 2.78119 4.89571e-31 63088.9 543.438
15100 0.000587723 6.97669e-08 1.1619e-06 0.0437682 1.1514e-06 0.0921913 0.669552 2.766 1.0403e-30 63428.5 548.238
15200 0.000589956 7.00031e-08 1.16573e-06 0.0441541 1.15451e-06 0.0923995 0.672133 2.75104 2.17818e-30 63766.9 553.02
15300 0.000592184 7.02386e-08 1.16955e-06 0.0445385 1.15762e-06 0.0926069 0.674707 2.73628 4.49584e-30 64104.1 557.783
15400 0.000594405 7.04734e-08 1.17336e-06 0.0449214 1.16071e-06 0.0928135 0.677275 2.72174 9.15136e-30 64439.9 562.527
15500 0.000596622 7.07073e-08 1.17715e-06 0.0453029 1.16379e-06 0.0930193 0.679836 2.7074 1.83777e-29 64774.6 567.253
15600 0.000598833 7.09405e-08 1.18093e-06 0.045683 1.16686e-06 0.0932243 0.68239 2.69325 3.64242e-29 65108 571.96
15700 0.000601038 7.1173e-08 1.1847e-06 0.0460615 1.16992e-06 0.0934285 0.684938 2.6793 7.12762e-29 65440.3 576.649
15800 0.000603238 7.14048e-08 1.18846e-06 0.0464387 1.17297e-06 0.093632 0.68748 2.66554 1.37754e-28 65771.4 581.319
15900 0.000605433 7.16358e-08 1.19221e-06 0.0468144 1.17601e-06 0.0938348 0.690015 2.65197 2.6304e-28 66101.3 585.972
16000 0.000607622 7.18661e-08 1.19594e-06 0.0471886 1.17905e-06 0.0940368 0.692544 2.63857 4.96403e-28 66430.1 590.605
16100 0.000609807 7.20956e-08 1.19967e-06 0.0475615 1.18207e-06 0.0942381 0.695066 2.62536 9.2615e-28 66757.8 595.221
16200 0.000611986 7.23245e-08 1.20338e-06 0.0479329 1.18508e-06 0.0944387 0.697583 2.61231 1.70881e-27 67084.4 599.819
16300 0.000614159 7.25527e-08 1.20708e-06 0.0483029 1.18809e-06 0.0946386 0.700093 2.59943 3.11891e-27 67409.9 604.399
16400 0.000616328 7.27801e-08 1.21077e-06 0.0486715 1.19109e-06 0.0948378 0.702597 2.58672 5.63284e-27 67734.4 608.961
16500 0.000618492 7.30069e-08 1.21445e-06 0.0490387 1.19407e-06 0.0950363 0.705095 2.57418 1.00691e-26 68057.8 613.505
16600 0.00062065 7.3233e-08 1.21811e-06 0.0494045 1.19705e-06 0.0952342 0.707588 2.56179 1.78198e-26 68380.2 618.032
16700 0.000622804 7.34584e-08 1.22177e-06 0.049769 1.20002e-06 0.0954314 0.710074 2.54955 3.12303e-26 68701.5 622.54
16800 0.000624953 7.36832e-08 1.22542e-06 0.050132 1.20298e-06 0.0956279 0.712554 2.53747 5.42151e-26 69021.8 627.032
16900 0.000627097 7.39072e-08 1.22905e-06 0.0504937 1.20593e-06 0.0958238 0.715029 2.52553 9.32476e-26 69341.2 631.506
17000 0.000629236 7.41307e-08 1.23267e-06 0.050854 1.20887e-06 0.0960191 0.717498 2.51374 1.58938e-25 69659.6 635.962
17100 0.00063137 7.43534e-08 1.23629e-06 0.0512129 1.21181e-06 0.0962137 0.719961 2.50209 2.68528e-25 69977 640.401
17200 0.000633499 7.45755e-08 1.23989e-06 0.0515705 1.21473e-06 0.0964078 0.722419 2.49059 4.49794e-25 70293.5 644.823
17300 0.000635624 7.4797e-08 1.24348e-06 0.0519267 1.21765e-06 0.0966012 0.724871 2.47922 7.47125e-25 70609 649.228
17400 0.000637744 7.50178e-08 1.24706e-06 0.0522816 1.22056e-06 0.096794 0.727318 2.46798 1.23088e-24 70923.6 653.616
17500 0.000639859 7.52381e-08 1.25063e-06 0.0526351 1.22346e-06 0.0969863 0.729758 2.45687 2.01171e-24 71237.3 657.986
17600 0.00064197 7.54576e-08 1.25419e-06 0.0529873 1.22636e-06 0.0971779 0.732194 2.4459 3.2623e-24 71550.1 662.34
17700 0.000644076 7.56766e-08 1.25774e-06 0.0533382 1.22924e-06 0.097369 0.734624 2.43505 5.25016e-24 71862.1 666.677
17800 0.000646178 7.58949e-08 1.26128e-06 0.0536878 1.23212e-06 0.0975594 0.737049 2.42432 8.38666e-24 72173.1 670.998
17900 0.000648275 7.61127e-08 1.26481e-06 0.054036 1.23499e-06 0.0977494 0.739468 2.41371 1.32998e-23 72483.3 675.301
18000 0.000650367 7.63298e-08 1.26834e-06 0.054383 1.23785e-06 0.0979387 0.741882 2.40323 2.0942e-23 72792.7 679.589
18100 0.000652455 7.65463e-08 1.27185e-06 0.0547286 1.2407e-06 0.0981275 0.744291 2.39286 3.27473e-23 73101.2 683.859
18200 0.000654539 7.67623e-08 1.27535e-06 0.055073 1.24354e-06 0.0983158 0.746695 2.3826 5.08611e-23 73408.9 688.114
18300 0.000656619 7.69776e-08 1.27884e-06 0.0554161 1.24638e-06 0.0985035 0.749094 2.37246 7.84722e-23 73715.7 692.351
18400 0.000658694 7.71924e-08 1.28232e-06 0.0557579 1.24921e-06 0.0986907 0.751487 2.36243 1.2029e-22 74021.8 696.573
18500 0.000660765 7.74066e-08 1.28579e-06 0.0560984 1.25203e-06 0.0988773 0.753876 2.3525 1.83226e-22 74327.1 700.779
18600 0.000662831 7.76202e-08 1.28926e-06 0.0564376 1.25485e-06 0.0990634 0.756259 2.34269 2.77366e-22 74631.6 704.968
18700 0.000664893 7.78332e-08 1.29271e-06 0.0567756 1.25766e-06 0.099249 0.758638 2.33297 4.17335e-22 74935.3 709.142
18800 0.000666952 7.80457e-08 1.29616e-06 0.0571123 1.26046e-06 0.0994341 0.761011 2.32336 6.24221e-22 75238.3 713.299
18900 0.000669005 7.82576e-08 1.29959e-06 0.0574478 1.26325e-06 0.0996187 0.76338 2.31385 9.2826e-22 75540.5 717.441
19000 0.000671055 7.84689e-08 1.30302e-06 0.057782 1.26603e-06 0.0998027 0.765744 2.30444 1.37256e-21 75842 721.567
19100 0.000673101 7.86797e-08 1.30644e-06 0.058115 1.26881e-06 0.0999863 0.768102 2.29513 2.01827e-21 76142.7 725.677
19200 0.000675143 7.889e-08 1.30985e-06 0.0584467 1.27158e-06 0.100169 0.770457 2.28591 2.95163e-21 76442.7 729.772
19300 0.00067718 7.90997e-08 1.31325e-06 0.0587773 1.27435e-06 0.100352 0.772806 2.27679 4.29367e-21 76742 733.851
19400 0.000679214 7.93088e-08 1.31664e-06 0.0591066 1.2771e-06 0.100534 0.775151 2.26775 6.21338e-21 77040.6 737.915
19500 0.000681243 7.95174e-08 1.32002e-06 0.0594347 1.27985e-06 0.100716 0.777491 2.25881 8.94554e-21 77338.5 741.963
19600 0.000683269 7.97255e-08 1.32339e-06 0.0597615 1.28259e-06 0.100897 0.779826 2.24996 1.28148e-20 77635.7 745.996
19700 0.000685291 7.99331e-08 1.32676e-06 0.0600872 1.28533e-06 0.101077 0.782157 2.2412 1.82677e-20 77932.2 750.014
19800 0.000687309 8.01401e-08 1.33012e-06 0.0604117 1.28806e-06 0.101258 0.784483 2.23252 2.5916e-20 78228.1 754.017
19900 0.000689323 8.03466e-08 1.33346e-06 0.060735 1.29078e-06 0.101437 0.786805 2.22392 3.65937e-20 78523.3 758.004
20000 0.000691333 8.05526e-08 1.3368e-06 0.0610571 1.29349e-06 0.101617 0.789122 2.21541 5.14328e-20 78817.8 761.977
20100 0.000693339 8.07581e-08 1.34013e-06 0.061378 1.2962e-06 0.101795 0.791434 2.20699 7.19629e-20 79111.7 765.935
20200 0.000695342 8.09631e-08 1.34346e-06 0.0616978 1.2989e-06 0.101974 0.793743 2.19864 1.00242e-19 79404.9 769.878
20300 0.000697341 8.11676e-08 1.34677e-06 0.0620164 1.3016e-06 0.102152 0.796046 2.19037 1.39028e-19 79697.5 773.806
20400 0.000699336 8.13715e-08 1.35008e-06 0.0623338 1.30429e-06 0.102329 0.798346 2.18218 1.92001e-19 79989.5 777.719
20500 0.000701327 8.1575e-08 1.35338e-06 0.0626501 1.30697e-06 0.102506 0.800641 2.17406 2.64051e-19 80280.9 781.618
20600 0.000703315 8.1778e-08 1.35667e-06 0.0629652 1.30964e-06 0.102683 0.802932 2.16603 3.61651e-19 80571.7 785.503
20700 0.000705299 8.19804e-08 1.35995e-06 0.0632792 1.31231e-06 0.102859 0.805218 2.15806 4.93338e-19 80861.8 789.373
20800 0.000707279 8.21824e-08 1.36323e-06 0.063592 1.31497e-06 0.103034 0.807501 2.15017 6.70324e-19 81151.4 793.229
20900 0.000709256 8.2384e-08 1.36649e-06 0.0639037 1.31763e-06 0.10321 0.809779 2.14235 9.07282e-19 81440.4 797.07
21000 0.000711229 8.2585e-08 1.36975e-06 0.0642143 1.32028e-06 0.103384 0.812052 2.13461 1.22335e-18 81728.8 800.897
21100 0.000713199 8.27856e-08 1.373e-06 0.0645237 1.32292e-06 0.103559 0.814322 2.12693 1.64337e-18 82016.6 804.71
21200 0.000715165 8.29856e-08 1.37625e-06 0.0648321 1.32556e-06 0.103733 0.816588 2.11932 2.19955e-18 82303.8 808.509
21300 0.000717127 8.31852e-08 1.37948e-06 0.0651393 1.32819e-06 0.103906 0.818849 2.11178 2.93338e-18 82590.5 812.294
21400 0.000719086 8.33844e-08 1.38271e-06 0.0654454 1.33082e-06 0.104079 0.821106 2.1043 3.89827e-18 82876.7 816.065
21500 0.000721042 8.35831e-08 1.38593e-06 0.0657504 1.33343e-06 0.104252 0.82336 2.09689 5.16262e-18 83162.3 819.822
