time vel_channel vel_finger vel_lid reacted flux_finger_advection flux_finger_diffusion flux_inlet_advection flux_inlet_diffusion flux_outlet_advection mass_total mass_finger
43000 0.00108553 3.14805e-07 1.62746e-06 0.0603528 6.86149e-06 0.0925095 1.24276 1.21948 7.86944e-09 138157 1512.5
44000 0.00110053 3.18568e-07 1.64633e-06 0.061618 6.925e-06 0.0933011 1.26001 1.19731 1.50846e-08 140555 1543.94
45000 0.0011154 3.22289e-07 1.66499e-06 0.0628643 6.98779e-06 0.094085 1.27711 1.17594 2.79614e-08 142948 1574.9
46000 0.00113015 3.25968e-07 1.68345e-06 0.0640921 7.04989e-06 0.0948613 1.29407 1.15531 5.0244e-08 145335 1605.39
47000 0.00114479 3.29608e-07 1.7017e-06 0.0653018 7.11133e-06 0.0956304 1.31089 1.13537 8.77153e-08 147717 1635.42
48000 0.0011593 3.3321e-07 1.71977e-06 0.066494 7.17211e-06 0.0963926 1.32758 1.11609 1.49076e-07 150095 1665
49000 0.0011737 3.36774e-07 1.73764e-06 0.0676689 7.23226e-06 0.097148 1.34414 1.09743 2.47102e-07 152470 1694.14
50000 0.00118799 3.40303e-07 1.75533e-06 0.068827 7.2918e-06 0.097897 1.36057 1.07936 4.00136e-07 154842 1722.86
51000 0.00120218 3.43796e-07 1.77285e-06 0.0699686 7.35076e-06 0.0986396 1.37688 1.06185 6.33962e-07 157211 1751.16
52000 0.00121626 3.47256e-07 1.7902e-06 0.0710942 7.40914e-06 0.0993762 1.39306 1.04487 9.84121e-07 159578 1779.05
53000 0.00123023 3.50682e-07 1.80738e-06 0.0722041 7.46695e-06 0.100107 1.40913 1.02839 1.49871e-06 161944 1806.54
54000 0.00124411 3.54077e-07 1.8244e-06 0.0732987 7.52423e-06 0.100832 1.42508 1.01239 2.24174e-06 164308 1833.65
55000 0.00125789 3.5744e-07 1.84126e-06 0.0743784 7.58099e-06 0.101551 1.44093 0.996848 3.29698e-06 166671 1860.39
56000 0.00127158 3.60773e-07 1.85797e-06 0.0754435 7.63723e-06 0.102265 1.45666 0.981737 4.77248e-06 169034 1886.75
57000 0.00128518 3.64077e-07 1.87453e-06 0.0764943 7.69297e-06 0.102974 1.47229 0.96704 6.80563e-06 171396 1912.76
58000 0.00129868 3.67351e-07 1.89095e-06 0.0775313 7.74823e-06 0.103677 1.48781 0.952738 9.56883e-06 173758 1938.42
59000 0.0013121 3.70598e-07 1.90723e-06 0.0785547 7.80301e-06 0.104376 1.50323 0.938814 1.32757e-05 176121 1963.74
60000 0.00132543 3.73818e-07 1.92337e-06 0.0795649 7.85734e-06 0.10507 1.51856 0.925252 1.81878e-05 178484 1988.73
61000 0.00133867 3.7701e-07 1.93937e-06 0.0805622 7.91122e-06 0.105759 1.53378 0.912035 2.46219e-05 180848 2013.4
62000 0.00135184 3.80177e-07 1.95525e-06 0.0815469 7.96465e-06 0.106443 1.54891 0.899151 3.29576e-05 183214 2037.75
63000 0.00136492 3.83319e-07 1.971e-06 0.0825193 8.01766e-06 0.107123 1.56395 0.886585 4.36453e-05 185580 2061.79
64000 0.00137792 3.86436e-07 1.98662e-06 0.0834798 8.07026e-06 0.107799 1.5789 0.874324 5.72144e-05 187949 2085.54
65000 0.00139085 3.89529e-07 2.00212e-06 0.0844286 8.12245e-06 0.10847 1.59376 0.862357 7.42815e-05 190319 2109
66000 0.0014037 3.92598e-07 2.01751e-06 0.0853661 8.17424e-06 0.109138 1.60853 0.850672 9.55587e-05 192691 2132.17
67000 0.00141647 3.95644e-07 2.03277e-06 0.0862924 8.22564e-06 0.109801 1.62321 0.839259 0.000121862 195065 2155.07
68000 0.00142917 3.98668e-07 2.04793e-06 0.0872079 8.27666e-06 0.11046 1.63781 0.828107 0.00015412 197442 2177.69
69000 0.0014418 4.0167e-07 2.06298e-06 0.0881128 8.32732e-06 0.111115 1.65233 0.817206 0.000193378 199821 2200.06
70000 0.00145436 4.0465e-07 2.07791e-06 0.0890075 8.37761e-06 0.111767 1.66676 0.806549 0.000240812 202204 2222.17
71000 0.00146685 4.0761e-07 2.09274e-06 0.0898921 8.42755e-06 0.112414 1.68112 0.796125 0.000297727 204589 2244.03
72000 0.00147927 4.10548e-07 2.10747e-06 0.0907669 8.47714e-06 0.113059 1.6954 0.785927 0.000365571 206977 2265.65
73000 0.00149163 4.13467e-07 2.1221e-06 0.0916322 8.52639e-06 0.113699 1.7096 0.775947 0.000445933 209368 2287.03
74000 0.00150392 4.16366e-07 2.13663e-06 0.0924881 8.57531e-06 0.114337 1.72373 0.766178 0.000540552 211763 2308.19
75000 0.00151615 4.19246e-07 2.15106e-06 0.093335 8.62391e-06 0.11497 1.73778 0.756613 0.00065132 214161 2329.11
76000 0.00152831 4.22107e-07 2.1654e-06 0.0941731 8.67219e-06 0.115601 1.75176 0.747245 0.000780282 216563 2349.82
77000 0.00154041 4.24949e-07 2.17964e-06 0.0950025 8.72016e-06 0.116228 1.76567 0.738068 0.000929638 218969 2370.32
78000 0.00155245 4.27774e-07 2.1938e-06 0.0958235 8.76783e-06 0.116852 1.77951 0.729075 0.00110174 221378 2390.61
79000 0.00156443 4.3058e-07 2.20786e-06 0.0966363 8.8152e-06 0.117474 1.79328 0.720262 0.00129911 223791 2410.7
80000 0.00157635 4.3337e-07 2.22184e-06 0.0974411 8.86228e-06 0.118092 1.80698 0.711622 0.00152441 226208 2430.59
81000 0.00158821 4.36143e-07 2.23574e-06 0.0982381 8.90908e-06 0.118707 1.82061 0.70315 0.00178045 228630 2450.28
82000 0.00160001 4.38899e-07 2.24955e-06 0.0990275 8.9556e-06 0.119319 1.83418 0.694841 0.00207019 231055 2469.8
83000 0.00161176 4.41639e-07 2.26328e-06 0.0998095 9.00184e-06 0.119928 1.84768 0.68669 0.00239673 233485 2489.12
84000 0.00162345 4.44363e-07 2.27693e-06 0.100584 9.04782e-06 0.120535 1.86112 0.678694 0.00276331 235919 2508.27
85000 0.00163509 4.47071e-07 2.2905e-06 0.101352 9.09354e-06 0.121139 1.87449 0.670846 0.00317329 238357 2527.25
86000 0.00164667 4.49765e-07 2.304e-06 0.102113 9.139e-06 0.12174 1.88781 0.663144 0.00363016 240800 2546.06
87000 0.0016582 4.52443e-07 2.31742e-06 0.102867 9.18421e-06 0.122339 1.90106 0.655583 0.0041375 243247 2564.7
88000 0.00166967 4.55107e-07 2.33077e-06 0.103614 9.22918e-06 0.122935 1.91425 0.648159 0.00469902 245699 2583.18
89000 0.0016811 4.57757e-07 2.34405e-06 0.104356 9.27391e-06 0.123529 1.92738 0.640868 0.00531849 248155 2601.51
90000 0.00169247 4.60393e-07 2.35725e-06 0.105091 9.3184e-06 0.12412 1.94045 0.633707 0.00599979 250616 2619.68
91000 0.0017038 4.63016e-07 2.37039e-06 0.10582 9.36267e-06 0.124709 1.95347 0.626673 0.00674684 253081 2637.7
92000 0.00171507 4.65625e-07 2.38347e-06 0.106543 9.40672e-06 0.125296 1.96643 0.619762 0.00756365 255550 2655.58
93000 0.00172629 4.68221e-07 2.39648e-06 0.10726 9.45054e-06 0.12588 1.97933 0.612971 0.00845424 258025 2673.32
94000 0.00173747 4.70804e-07 2.40942e-06 0.107971 9.49415e-06 0.126462 1.99217 0.606297 0.0094227 260503 2690.92
95000 0.0017486 4.73375e-07 2.4223e-06 0.108677 9.53755e-06 0.127042 2.00496 0.599737 0.0104731 262987 2708.38
96000 0.00175968 4.75934e-07 2.43512e-06 0.109378 9.58075e-06 0.12762 2.0177 0.593288 0.0116096 265474 2725.71
97000 0.00177071 4.78481e-07 2.44789e-06 0.110074 9.62375e-06 0.128195 2.03038 0.586947 0.0128362 267966 2742.92
98000 0.0017817 4.81017e-07 2.46059e-06 0.110764 9.66656e-06 0.128769 2.04301 0.580713 0.0141571 270463 2760
99000 0.00179264 4.83541e-07 2.47324e-06 0.11145 9.70917e-06 0.129341 2.05559 0.574581 0.0155762 272964 2776.96
100000 0.00180354 4.86054e-07 2.48583e-06 0.11213 9.7516e-06 0.12991 2.06812 0.568551 0.0170977 275469 2793.79
101000 0.00181439 4.88557e-07 2.49837e-06 0.112806 9.79385e-06 0.130478 2.08059 0.562618 0.0187255 277979 2810.52
102000 0.0018252 4.91049e-07 2.51086e-06 0.113477 9.83592e-06 0.131044 2.09301 0.556782 0.0204634 280493 2827.13
103000 0.00183597 4.9353e-07 2.52329e-06 0.114144 9.87782e-06 0.131608 2.10539 0.55104 0.0223154 283011 2843.63
104000 0.00184669 4.96002e-07 2.53568e-06 0.114806 9.91956e-06 0.132171 2.11771 0.54539 0.0242851 285533 2860.02
105000 0.00185737 4.98465e-07 2.54802e-06 0.115464 9.96113e-06 0.132731 2.12999 0.53983 0.0263763 288059 2876.3
106000 0.00186801 5.00917e-07 2.56031e-06 0.116118 1.00025e-05 0.13329 2.14222 0.534357 0.0285924 290589 2892.49
107000 0.00187861 5.03361e-07 2.57255e-06 0.116768 1.00438e-05 0.133847 2.1544 0.52897 0.030937 293123 2908.57
108000 0.00188916 5.05796e-07 2.58475e-06 0.117414 1.00849e-05 0.134403 2.16653 0.523668 0.0334134 295661 2924.56
109000 0.00189968 5.08222e-07 2.59691e-06 0.118056 1.01259e-05 0.134957 2.17862 0.518447 0.0360248 298202 2940.45
110000 0.00191016 5.10639e-07 2.60902e-06 0.118694 1.01667e-05 0.135509 2.19066 0.513307 0.0387741 300747 2956.25
111000 0.00192059 5.13049e-07 2.62109e-06 0.119328 1.02073e-05 0.13606 2.20266 0.508245 0.0416645 303295 2971.96
112000 0.00193099 5.1545e-07 2.63313e-06 0.119959 1.02479e-05 0.13661 2.21461 0.503261 0.0446987 305847 2987.58
113000 0.00194135 5.17844e-07 2.64512e-06 0.120586 1.02883e-05 0.137158 2.22651 0.498352 0.0478793 308402 3003.11
114000 0.00195167 5.2023e-07 2.65708e-06 0.12121 1.03286e-05 0.137705 2.23838 0.493517 0.0512088 310961 3018.56
115000 0.00196195 5.22609e-07 2.669e-06 0.12183 1.03687e-05 0.13825 2.25019 0.488755 0.0546895 313522 3033.93
116000 0.00197219 5.24981e-07 2.68088e-06 0.122448 1.04088e-05 0.138794 2.26197 0.484063 0.0583237 316086 3049.21
117000 0.0019824 5.27347e-07 2.69273e-06 0.123062 1.04487e-05 0.139336 2.2737 0.479441 0.0621133 318653 3064.42
118000 0.00199257 5.29705e-07 2.70455e-06 0.123672 1.04885e-05 0.139878 2.28539 0.474888 0.0660602 321223 3079.55
119000 0.0020027 5.32057e-07 2.71634e-06 0.12428 1.05282e-05 0.140418 2.29704 0.470401 0.0701661 323796 3094.61
120000 0.0020128 5.34403e-07 2.7281e-06 0.124885 1.05678e-05 0.140957 2.30864 0.465979 0.0744325 326370 3109.6
121000 0.00202286 5.36744e-07 2.73982e-06 0.125487 1.06073e-05 0.141495 2.32021 0.461622 0.0788608 328947 3124.51
122000 0.00203289 5.39078e-07 2.75152e-06 0.126086 1.06467e-05 0.142031 2.33173 0.457329 0.0834522 331526 3139.36
123000 0.00204288 5.41407e-07 2.76319e-06 0.126683 1.0686e-05 0.142567 2.34322 0.453096 0.0882076 334107 3154.14
124000 0.00205284 5.4373e-07 2.77483e-06 0.127276 1.07252e-05 0.143101 2.35466 0.448925 0.0931281 336690 3168.85
125000 0.00206276 5.46049e-07 2.78645e-06 0.127867 1.07643e-05 0.143634 2.36606 0.444813 0.0982141 339275 3183.5
126000 0.00207265 5.48362e-07 2.79804e-06 0.128456 1.08034e-05 0.144167 2.37743 0.44076 0.103466 341861 3198.08
127000 0.0020825 5.50671e-07 2.80961e-06 0.129042 1.08423e-05 0.144698 2.38875 0.436764 0.108885 344449 3212.61
128000 0.00209232 5.52976e-07 2.82116e-06 0.129625 1.08812e-05 0.145229 2.40004 0.432825 0.114471 347038 3227.08
129000 0.0021021 5.55275e-07 2.83268e-06 0.130207 1.092e-05 0.145758 2.41129 0.42894 0.120224 349628 3241.48
130000 0.00211186 5.57571e-07 2.84419e-06 0.130786 1.09587e-05 0.146287 2.4225 0.425111 0.126143 352219 3255.83
131000 0.00212158 5.59863e-07 2.85567e-06 0.131362 1.09973e-05 0.146814 2.43367 0.421334 0.13223 354811 3270.13
132000 0.00213127 5.62151e-07 2.86714e-06 0.131937 1.10359e-05 0.147341 2.4448 0.41761 0.138482 357404 3284.37
133000 0.00214092 5.64435e-07 2.87858e-06 0.132509 1.10744e-05 0.147867 2.4559 0.413937 0.1449 359997 3298.56
134000 0.00215055 5.66716e-07 2.89001e-06 0.133079 1.11129e-05 0.148393 2.46696 0.410315 0.151484 362590 3312.7
135000 0.00216014 5.68994e-07 2.90143e-06 0.133647 1.11513e-05 0.148917 2.47799 0.406743 0.158232 365184 3326.79
136000 0.0021697 5.71268e-07 2.91282e-06 0.134214 1.11896e-05 0.149441 2.48898 0.40322 0.165144 367778 3340.83
137000 0.00217923 5.7354e-07 2.92421e-06 0.134778 1.12279e-05 0.149964 2.49993 0.399745 0.172219 370372 3354.83
138000 0.00218873 5.75808e-07 2.93558e-06 0.13534 1.12661e-05 0.150487 2.51085 0.396317 0.179455 372965 3368.78
139000 0.00219819 5.78074e-07 2.94693e-06 0.135901 1.13043e-05 0.151008 2.52173 0.392935 0.186851 375559 3382.68
140000 0.00220763 5.80338e-07 2.95827e-06 0.13646 1.13424e-05 0.15153 2.53258 0.389599 0.194407 378151 3396.54
141000 0.00221704 5.82599e-07 2.96961e-06 0.137017 1.13805e-05 0.15205 2.54339 0.386308 0.20212 380744 3410.36
142000 0.00222642 5.84858e-07 2.98093e-06 0.137572 1.14185e-05 0.15257 2.55416 0.383061 0.20999 383335 3424.13
143000 0.00223576 5.87115e-07 2.99224e-06 0.138126 1.14565e-05 0.15309 2.56491 0.379857 0.218014 385925 3437.87
144000 0.00224508 5.8937e-07 3.00354e-06 0.138678 1.14945e-05 0.153608 2.57562 0.376696 0.226192 388515 3451.57
145000 0.00225437 5.91623e-07 3.01483e-06 0.139229 1.15324e-05 0.154127 2.58629 0.373578 0.23452 391103 3465.23
146000 0.00226363 5.93875e-07 3.02611e-06 0.139778 1.15703e-05 0.154645 2.59693 0.3705 0.242999 393689 3478.85
147000 0.00227286 5.96125e-07 3.03739e-06 0.140326 1.16081e-05 0.155162 2.60754 0.367463 0.251624 396274 3492.44
148000 0.00228206 5.98373e-07 3.04865e-06 0.140872 1.1646e-05 0.155679 2.61812 0.364466 0.260396 398858 3505.99
149000 0.00229123 6.00621e-07 3.05992e-06 0.141417 1.16837e-05 0.156196 2.62866 0.361509 0.269311 401440 3519.51
150000 0.00230038 6.02867e-07 3.07117e-06 0.14196 1.17215e-05 0.156713 2.63917 0.35859 0.278368 404019 3532.99
151000 0.00230949 6.05112e-07 3.08242e-06 0.142502 1.17592e-05 0.157229 2.64965 0.355709 0.287565 406597 3546.45
152000 0.00231858 6.07356e-07 3.09367e-06 0.143043 1.17969e-05 0.157744 2.66009 0.352866 0.296899 409173 3559.87
153000 0.00232764 6.096e-07 3.10491e-06 0.143583 1.18346e-05 0.15826 2.67051 0.35006 0.306368 411746 3573.27
154000 0.00233668 6.11843e-07 3.11615e-06 0.144121 1.18723e-05 0.158775 2.68089 0.34729 0.315971 414317 3586.63
155000 0.00234568 6.14085e-07 3.12739e-06 0.144659 1.19099e-05 0.15929 2.69124 0.344556 0.325704 416885 3599.97
156000 0.00235466 6.16326e-07 3.13862e-06 0.145195 1.19475e-05 0.159804 2.70156 0.341857 0.335566 419451 3613.28
157000 0.00236361 6.18568e-07 3.14985e-06 0.14573 1.19852e-05 0.160319 2.71184 0.339193 0.345555 422014 3626.56
158000 0.00237254 6.20809e-07 3.16108e-06 0.146264 1.20227e-05 0.160833 2.7221 0.336563 0.355667 424573 3639.82
159000 0.00238144 6.23049e-07 3.17231e-06 0.146798 1.20603e-05 0.161347 2.73233 0.333967 0.365901 427130 3653.05
160000 0.00239031 6.2529e-07 3.18354e-06 0.14733 1.20979e-05 0.161861 2.74252 0.331404 0.376255 429684 3666.26
161000 0.00239915 6.2753e-07 3.19477e-06 0.147861 1.21354e-05 0.162375 2.75269 0.328874 0.386725 432234 3679.45
162000 0.00240797 6.29771e-07 3.206e-06 0.148391 1.21729e-05 0.162889 2.76282 0.326375 0.397311 434781 3692.62
163000 0.00241676 6.32012e-07 3.21723e-06 0.148921 1.22104e-05 0.163402 2.77293 0.323909 0.408008 437324 3705.76
164000 0.00242553 6.34253e-07 3.22846e-06 0.14945 1.22479e-05 0.163916 2.783 0.321473 0.418816 439864 3718.89
165000 0.00243427 6.36494e-07 3.23969e-06 0.149977 1.22854e-05 0.16443 2.79305 0.319069 0.429731 442400 3731.99
166000 0.00244299 6.38735e-07 3.25092e-06 0.150504 1.23229e-05 0.164943 2.80306 0.316694 0.440752 444932 3745.08
167000 0.00245168 6.40977e-07 3.26216e-06 0.151031 1.23604e-05 0.165457 2.81305 0.31435 0.451876 447460 3758.15
168000 0.00246034 6.4322e-07 3.2734e-06 0.151556 1.23979e-05 0.165971 2.82301 0.312035 0.4631 449984 3771.2
169000 0.00246898 6.45463e-07 3.28464e-06 0.152081 1.24353e-05 0.166484 2.83294 0.309748 0.474423 452504 3784.24
170000 0.0024776 6.47707e-07 3.29588e-06 0.152606 1.24728e-05 0.166998 2.84284 0.307491 0.485842 455020 3797.26
171000 0.00248619 6.49951e-07 3.30713e-06 0.153129 1.25102e-05 0.167512 2.85271 0.305261 0.497355 457532 3810.26
172000 0.00249475 6.52196e-07 3.31838e-06 0.153653 1.25477e-05 0.168026 2.86255 0.303059 0.50896 460039 3823.25
173000 0.00250329 6.54442e-07 3.32963e-06 0.154175 1.25851e-05 0.168541 2.87237 0.300885 0.520654 462541 3836.23
174000 0.00251181 6.56689e-07 3.34089e-06 0.154697 1.26226e-05 0.169055 2.88215 0.298737 0.532435 465039 3849.19
175000 0.0025203 6.58936e-07 3.35216e-06 0.155219 1.266e-05 0.16957 2.89191 0.296616 0.544301 467532 3862.14
176000 0.00252877 6.61185e-07 3.36342e-06 0.15574 1.26974e-05 0.170085 2.90164 0.294522 0.55625 470021 3875.09
177000 0.00253721 6.63435e-07 3.3747e-06 0.15626 1.27349e-05 0.1706 2.91134 0.292453 0.568279 472504 3888.02
178000 0.00254563 6.65685e-07 3.38598e-06 0.156781 1.27723e-05 0.171115 2.92102 0.290409 0.580388 474983 3900.94
179000 0.00255402 6.67937e-07 3.39726e-06 0.1573 1.28097e-05 0.17163 2.93067 0.28839 0.592572 477457 3913.85
180000 0.0025624 6.7019e-07 3.40855e-06 0.15782 1.28471e-05 0.172146 2.94029 0.286397 0.604831 479925 3926.75
181000 0.00257074 6.72443e-07 3.41984e-06 0.158339 1.28845e-05 0.172663 2.94988 0.284427 0.617163 482389 3939.65
182000 0.00257907 6.74699e-07 3.43114e-06 0.158858 1.29219e-05 0.173179 2.95945 0.282482 0.629565 484847 3952.53
183000 0.00258737 6.76955e-07 3.44245e-06 0.159376 1.29593e-05 0.173696 2.96899 0.28056 0.642036 487299 3965.41
184000 0.00259565 6.79212e-07 3.45376e-06 0.159895 1.29967e-05 0.174213 2.9785 0.278661 0.654573 489747 3978.29
185000 0.0026039 6.81471e-07 3.46508e-06 0.160413 1.30341e-05 0.174731 2.98798 0.276786 0.667175 492189 3991.16
186000 0.00261214 6.83731e-07 3.47641e-06 0.16093 1.30715e-05 0.175249 2.99744 0.274933 0.67984 494625 4004.02
187000 0.00262035 6.85993e-07 3.48774e-06 0.161448 1.31089e-05 0.175767 3.00688 0.273103 0.692566 497056 4016.88
188000 0.00262853 6.88255e-07 3.49908e-06 0.161966 1.31463e-05 0.176286 3.01628 0.271295 0.705352 499481 4029.74
189000 0.0026367 6.90519e-07 3.51042e-06 0.162483 1.31837e-05 0.176806 3.02567 0.269508 0.718195 501900 4042.59
190000 0.00264484 6.92785e-07 3.52177e-06 0.163 1.32211e-05 0.177326 3.03502 0.267743 0.731093 504314 4055.44
191000 0.00265296 6.95052e-07 3.53313e-06 0.163517 1.32584e-05 0.177846 3.04435 0.266 0.744046 506722 4068.29
192000 0.00266105 6.9732e-07 3.5445e-06 0.164035 1.32958e-05 0.178367 3.05365 0.264277 0.757051 509123 4081.14
193000 0.00266913 6.9959e-07 3.55587e-06 0.164552 1.33332e-05 0.178888 3.06293 0.262574 0.770108 511519 4093.99
194000 0.00267718 7.01861e-07 3.56725e-06 0.165069 1.33705e-05 0.17941 3.07218 0.260892 0.783213 513909 4106.84
195000 0.00268521 7.04133e-07 3.57864e-06 0.165586 1.34079e-05 0.179933 3.08141 0.25923 0.796367 516293 4119.69
196000 0.00269322 7.06407e-07 3.59003e-06 0.166103 1.34452e-05 0.180456 3.09061 0.257588 0.809566 518671 4132.54
197000 0.0027012 7.08683e-07 3.60143e-06 0.16662 1.34826e-05 0.18098 3.09979 0.255966 0.822811 521042 4145.39
198000 0.00270917 7.1096e-07 3.61284e-06 0.167137 1.35199e-05 0.181504 3.10894 0.254362 0.836098 523407 4158.24
199000 0.00271711 7.13238e-07 3.62426e-06 0.167655 1.35572e-05 0.182029 3.11807 0.252778 0.849428 525766 4171.1
200000 0.00272503 7.15518e-07 3.63568e-06 0.168172 1.35945e-05 0.182555 3.12717 0.251212 0.862798 528119 4183.96
201000 0.00273293 7.17799e-07 3.64711e-06 0.16869 1.36318e-05 0.183081 3.13625 0.249665 0.876208 530465 4196.82
202000 0.00274081 7.20082e-07 3.65855e-06 0.169208 1.36691e-05 0.183608 3.1453 0.248136 0.889655 532805 4209.69
203000 0.00274867 7.22366e-07 3.67e-06 0.169726 1.37064e-05 0.184136 3.15433 0.246625 0.903139 535139 4222.56
204000 0.0027565 7.24652e-07 3.68145e-06 0.170244 1.37437e-05 0.184665 3.16333 0.245131 0.916659 537466 4235.44
205000 0.00276432 7.26939e-07 3.69291e-06 0.170762 1.37809e-05 0.185194 3.17231 0.243656 0.930213 539786 4248.32
206000 0.00277211 7.29227e-07 3.70437e-06 0.171281 1.38181e-05 0.185724 3.18126 0.242197 0.943799 542100 4261.21
