time vel_channel vel_finger vel_lid reacted flux_finger_advection flux_finger_diffusion flux_inlet_advection flux_inlet_diffusion flux_outlet_advection mass_total mass_finger
2900 0.000234603 3.09267e-08 1.79723e-06 0 0 0 0 0 0 1147 0
3000 0.000238945 3.14842e-08 1.82836e-06 0 0 0 0 0 0 1147 0
3100 0.000243226 3.20328e-08 1.85898e-06 0 0 0 0 0 0 1147 0
3200 0.000247447 3.25727e-08 1.88911e-06 0 0 0 0 0 0 1147 0
3300 0.000251613 3.31045e-08 1.91876e-06 0 0 0 0 0 0 1147 0
3400 0.000255726 3.36284e-08 1.94797e-06 0 0 0 0 0 0 1147 0
3500 0.000259788 3.41448e-08 1.97675e-06 0 0 0 0 0 0 1147 0
3600 0.0002638 3.46541e-08 2.00511e-06 0 0 0 0 0 0 1147 0
3700 0.000267766 3.51564e-08 2.03309e-06 0 0 0 0 0 0 1147 0
3800 0.000271687 3.56521e-08 2.06068e-06 0 0 0 0 0 0 1147 0
3900 0.000275564 3.61414e-08 2.08792e-06 0 0 0 0 0 0 1147 0
4000 0.0002794 3.66246e-08 2.1148e-06 0 0 0 0 0 0 1147 0
4100 0.000283196 3.71019e-08 2.14135e-06 0 0 0 0 0 0 1147 0
4200 0.000286953 3.75735e-08 2.16758e-06 0 0 0 0 0 0 1147 0
4300 0.000290673 3.80396e-08 2.19349e-06 0 0 0 0 0 0 1147 0
4400 0.000294357 3.85004e-08 2.2191e-06 0 0 0 0 0 0 1147 0
4500 0.000298006 3.8956e-08 2.24443e-06 0 0 0 0 0 0 1147 0
4600 0.000301622 3.94067e-08 2.26947e-06 0 0 0 0 0 0 1147 0
4700 0.000305204 3.98526e-08 2.29424e-06 0 0 0 0 0 0 1147 0
4800 0.000308756 4.02938e-08 2.31874e-06 0 0 0 0 0 0 1147 0
4900 0.000312276 4.07306e-08 2.34299e-06 0 0 0 0 0 0 1147 0
5000 0.000315767 4.11629e-08 2.367e-06 0 0 0 0 0 0 1147 0
5100 0.000319229 4.1591e-08 2.39076e-06 0.000293546 3.40802e-07 0.0325772 0.31888 28.5814 0 6407.01 2.20889
5200 0.000322664 4.2015e-08 2.41429e-06 0.00079708 6.89661e-07 0.0536269 0.337307 20.5119 0 8873.51 7.66827
5300 0.000326071 4.2435e-08 2.4376e-06 0.00131459 8.9704e-07 0.0650842 0.347598 16.8199 0 10775.3 14.4734
5400 0.000329451 4.28511e-08 2.46069e-06 0.00186273 1.01859e-06 0.0722463 0.35525 14.5922 0 12384.1 22.0002
5500 0.000332806 4.32634e-08 2.48356e-06 0.00244498 1.09099e-06 0.0770852 0.361652 13.0622 0 13805.5 29.9538
5600 0.000336136 4.36721e-08 2.50622e-06 0.00305558 1.13541e-06 0.0805708 0.367341 11.9281 0 15093.7 38.174
5700 0.000339442 4.40771e-08 2.52869e-06 0.00368771 1.16388e-06 0.0832297 0.372573 11.0443 0 16281.1 46.5689
5800 0.000342724 4.44786e-08 2.55095e-06 0.00433579 1.18323e-06 0.0853599 0.37749 10.3303 0 17388.6 55.0832
5900 0.000345983 4.48768e-08 2.57302e-06 0.00499572 1.19735e-06 0.0871356 0.382175 9.73784 0 18431 63.6817
6000 0.000349219 4.52716e-08 2.59491e-06 0.00566452 1.20846e-06 0.0886614 0.386683 9.23595 0 19418.8 72.3408
6100 0.000352433 4.56631e-08 2.61662e-06 0.00634001 1.21782e-06 0.090003 0.391049 8.80362 3.60667e-311 20360 81.0439
6200 0.000355626 4.60515e-08 2.63814e-06 0.00702059 1.22617e-06 0.0912028 0.3953 8.42611 3.2425e-283 21261 89.7784
6300 0.000358798 4.64369e-08 2.6595e-06 0.007705 1.23392e-06 0.0922897 0.399454 8.0927 1.21936e-260 22126.6 98.5346
6400 0.000361949 4.68192e-08 2.68068e-06 0.00839228 1.24131e-06 0.0932842 0.403525 7.7954 8.30997e-242 22961 107.305
6500 0.00036508 4.71985e-08 2.7017e-06 0.00908165 1.24849e-06 0.0942013 0.407525 7.52812 9.63802e-226 23767.3 116.082
6600 0.000368192 4.7575e-08 2.72256e-06 0.00977247 1.25552e-06 0.0950526 0.411461 7.2861 8.16069e-212 24548.5 124.861
6700 0.000371285 4.79487e-08 2.74326e-06 0.0104642 1.26246e-06 0.0958472 0.415341 7.06559 1.38094e-199 25306.7 133.637
6800 0.000374359 4.83196e-08 2.7638e-06 0.0111564 1.26933e-06 0.0965926 0.419169 6.86357 9.67686e-189 26044.1 142.407
6900 0.000377415 4.86879e-08 2.7842e-06 0.0118486 1.27615e-06 0.0972947 0.422951 6.67758 4.84538e-179 26762.4 151.166
7000 0.000380452 4.90535e-08 2.80444e-06 0.0125407 1.28293e-06 0.0979586 0.42669 6.5056 2.6378e-170 27463 159.911
7100 0.000383473 4.94165e-08 2.82454e-06 0.0132321 1.28967e-06 0.0985887 0.430389 6.34595 2.17192e-162 28147.3 168.641
7200 0.000386476 4.9777e-08 2.84451e-06 0.0139228 1.29637e-06 0.0991887 0.434052 6.19722 3.52337e-155 28816.4 177.351
7300 0.000389462 5.01351e-08 2.86433e-06 0.0146124 1.30304e-06 0.0997617 0.43768 6.05822 1.39626e-148 29471.4 186.042
7400 0.000392432 5.04907e-08 2.88401e-06 0.0153008 1.30967e-06 0.100311 0.441275 5.92791 1.61359e-142 30113.3 194.709
7500 0.000395386 5.08439e-08 2.90357e-06 0.0159878 1.31627e-06 0.100838 0.44484 5.80543 6.30288e-137 30742.7 203.353
7600 0.000398324 5.11948e-08 2.92299e-06 0.0166733 1.32284e-06 0.101345 0.448375 5.69003 9.4218e-132 31360.5 211.972
7700 0.000401246 5.15435e-08 2.94229e-06 0.0173571 1.32937e-06 0.101835 0.451883 5.58103 5.98889e-127 31967.4 220.563
7800 0.000404153 5.18899e-08 2.96146e-06 0.0180391 1.33587e-06 0.102308 0.455365 5.47788 1.77142e-122 32563.9 229.127
7900 0.000407046 5.22341e-08 2.9805e-06 0.0187192 1.34233e-06 0.102767 0.458821 5.38005 2.63494e-118 33150.6 237.663
8000 0.000409923 5.25761e-08 2.99943e-06 0.0193973 1.34876e-06 0.103212 0.462253 5.28712 2.10816e-114 33728.1 246.168
8100 0.000412786 5.29161e-08 3.01824e-06 0.0200733 1.35516e-06 0.103645 0.465662 5.19867 9.62e-111 34296.7 254.644
8200 0.000415635 5.32539e-08 3.03693e-06 0.0207472 1.36152e-06 0.104067 0.469048 5.11436 2.63563e-107 34857 263.088
8300 0.000418471 5.35898e-08 3.05551e-06 0.0214189 1.36785e-06 0.104479 0.472412 5.03387 4.5358e-104 35409.3 271.5
8400 0.000421292 5.39236e-08 3.07398e-06 0.0220883 1.37415e-06 0.104881 0.475756 4.95693 5.10307e-101 35954 279.881
8500 0.0004241 5.42555e-08 3.09234e-06 0.0227553 1.38042e-06 0.105274 0.479079 4.88328 3.88877e-98 36491.4 288.229
8600 0.000426895 5.45854e-08 3.11059e-06 0.02342 1.38665e-06 0.105659 0.482383 4.81268 2.07162e-95 37021.8 296.544
8700 0.000429677 5.49134e-08 3.12873e-06 0.0240822 1.39285e-06 0.106037 0.485667 4.74493 7.93575e-93 37545.6 304.826
8800 0.000432447 5.52396e-08 3.14677e-06 0.024742 1.39902e-06 0.106408 0.488933 4.67985 2.24202e-90 38063 313.074
8900 0.000435203 5.5564e-08 3.1647e-06 0.0253993 1.40516e-06 0.106772 0.492181 4.61726 4.77923e-88 38574.3 321.289
9000 0.000437948 5.58865e-08 3.18254e-06 0.0260541 1.41127e-06 0.10713 0.495412 4.55701 7.84636e-86 39079.7 329.47
9100 0.00044068 5.62073e-08 3.20028e-06 0.0267064 1.41735e-06 0.107483 0.498625 4.49895 1.01075e-83 39579.4 337.616
9200 0.000443401 5.65263e-08 3.21792e-06 0.027356 1.4234e-06 0.10783 0.501822 4.44296 1.03899e-81 40073.7 345.728
9300 0.000446109 5.68436e-08 3.23546e-06 0.0280032 1.42942e-06 0.108172 0.505002 4.38891 8.65411e-80 40562.7 353.806
9400 0.000448806 5.71592e-08 3.25291e-06 0.0286477 1.4354e-06 0.10851 0.508167 4.33669 5.92309e-78 41046.6 361.849
9500 0.000451492 5.74732e-08 3.27027e-06 0.0292896 1.44136e-06 0.108843 0.511316 4.2862 3.37387e-76 41525.7 369.858
9600 0.000454167 5.77855e-08 3.28753e-06 0.0299289 1.44729e-06 0.109173 0.51445 4.23734 1.61821e-74 42000.1 377.832
9700 0.00045683 5.80962e-08 3.30471e-06 0.0305655 1.4532e-06 0.109498 0.517568 4.19004 6.60561e-73 42469.8 385.772
9800 0.000459483 5.84053e-08 3.3218e-06 0.0311996 1.45907e-06 0.10982 0.520673 4.1442 2.31759e-71 42935.2 393.676
9900 0.000462125 5.87129e-08 3.3388e-06 0.031831 1.46492e-06 0.110138 0.523763 4.09976 7.05237e-70 43396.3 401.547
10000 0.000464757 5.90189e-08 3.35571e-06 0.0324597 1.47074e-06 0.110453 0.526839 4.05664 1.87686e-68 43853.3 409.383
10100 0.000467378 5.93234e-08 3.37254e-06 0.0330858 1.47653e-06 0.110765 0.529902 4.01478 4.40225e-67 44306.2 417.184
10200 0.000469989 5.96265e-08 3.38929e-06 0.0337093 1.48229e-06 0.111074 0.532951 3.97411 9.16549e-66 44755.3 424.95
10300 0.00047259 5.9928e-08 3.40595e-06 0.0343301 1.48803e-06 0.111381 0.535987 3.93459 1.70507e-64 45200.6 432.683
10400 0.00047518 6.02281e-08 3.42253e-06 0.0349482 1.49374e-06 0.111684 0.53901 3.89616 2.85163e-63 45642.2 440.381
10500 0.000477762 6.05268e-08 3.43904e-06 0.0355637 1.49943e-06 0.111985 0.54202 3.85876 4.31199e-62 46080.3 448.044
10600 0.000480333 6.0824e-08 3.45546e-06 0.0361766 1.50509e-06 0.112284 0.545018 3.82236 5.92643e-61 46514.9 455.674
10700 0.000482895 6.11199e-08 3.47181e-06 0.0367868 1.51072e-06 0.11258 0.548003 3.78691 7.44011e-60 46946.2 463.269
10800 0.000485447 6.14144e-08 3.48808e-06 0.0373944 1.51633e-06 0.112874 0.550977 3.75236 8.57099e-59 47374.2 470.83
10900 0.000487991 6.17075e-08 3.50428e-06 0.0379994 1.52192e-06 0.113166 0.553938 3.71869 9.09935e-58 47799.1 478.358
11000 0.000490525 6.19993e-08 3.5204e-06 0.0386017 1.52748e-06 0.113456 0.556888 3.68585 8.93838e-57 48220.8 485.852
11100 0.00049305 6.22898e-08 3.53645e-06 0.0392014 1.53302e-06 0.113744 0.559827 3.65381 8.15465e-56 48639.6 493.312
11200 0.000495566 6.2579e-08 3.55242e-06 0.0397985 1.53853e-06 0.114029 0.562754 3.62253 6.93387e-55 49055.4 500.738
11300 0.000498073 6.28669e-08 3.56833e-06 0.0403931 1.54402e-06 0.114313 0.56567 3.59199 5.51317e-54 49468.3 508.131
11400 0.000500572 6.31536e-08 3.58416e-06 0.040985 1.54949e-06 0.114596 0.568575 3.56216 4.11174e-53 49878.5 515.491
11500 0.000503062 6.3439e-08 3.59993e-06 0.0415743 1.55493e-06 0.114876 0.57147 3.53301 2.88476e-52 50285.9 522.818
11600 0.000505543 6.37231e-08 3.61563e-06 0.042161 1.56035e-06 0.115155 0.574354 3.50452 1.90916e-51 50690.7 530.111
11700 0.000508016 6.40061e-08 3.63126e-06 0.0427452 1.56575e-06 0.115433 0.577227 3.47666 1.19493e-50 51092.9 537.372
11800 0.000510481 6.42879e-08 3.64682e-06 0.0433268 1.57113e-06 0.115709 0.58009 3.4494 7.09018e-50 51492.6 544.6
11900 0.000512938 6.45684e-08 3.66231e-06 0.0439059 1.57648e-06 0.115983 0.582943 3.42273 3.99747e-49 51889.8 551.796
12000 0.000515387 6.48478e-08 3.67775e-06 0.0444824 1.58181e-06 0.116256 0.585786 3.39662 2.14616e-48 52284.5 558.959
12100 0.000517828 6.51261e-08 3.69311e-06 0.0450564 1.58712e-06 0.116527 0.588619 3.37106 1.09944e-47 52677 566.089
12200 0.000520261 6.54032e-08 3.70842e-06 0.0456279 1.59241e-06 0.116797 0.591442 3.34602 5.38458e-47 53067.1 573.188
12300 0.000522686 6.56792e-08 3.72366e-06 0.0461969 1.59768e-06 0.117066 0.594256 3.32149 2.52578e-46 53455 580.254
12400 0.000525103 6.5954e-08 3.73884e-06 0.0467633 1.60293e-06 0.117333 0.597061 3.29745 1.13671e-45 53840.6 587.289
12500 0.000527513 6.62278e-08 3.75396e-06 0.0473273 1.60816e-06 0.117599 0.599856 3.27389 4.91618e-45 54224.1 594.292
12600 0.000529916 6.65005e-08 3.76901e-06 0.0478888 1.61337e-06 0.117864 0.602641 3.25078 2.04645e-44 54605.5 601.264
12700 0.000532311 6.67721e-08 3.78401e-06 0.0484479 1.61856e-06 0.118128 0.605418 3.22812 8.21127e-44 54984.9 608.204
12800 0.000534698 6.70426e-08 3.79895e-06 0.0490045 1.62372e-06 0.118391 0.608186 3.20589 3.18024e-43 55362.2 615.113
12900 0.000537079 6.73121e-08 3.81383e-06 0.0495586 1.62887e-06 0.118652 0.610945 3.18407 1.1905e-42 55737.5 621.991
13000 0.000539452 6.75806e-08 3.82865e-06 0.0501103 1.634e-06 0.118912 0.613695 3.16266 4.31284e-42 56110.9 628.838
13100 0.000541818 6.7848e-08 3.84342e-06 0.0506596 1.63911e-06 0.119171 0.616436 3.14163 1.51386e-41 56482.4 635.654
13200 0.000544177 6.81144e-08 3.85813e-06 0.0512065 1.6442e-06 0.119429 0.619169 3.12099 5.15454e-41 56852 642.44
13300 0.00054653 6.83798e-08 3.87278e-06 0.051751 1.64927e-06 0.119686 0.621893 3.10071 1.70432e-40 57219.8 649.195
13400 0.000548875 6.86442e-08 3.88738e-06 0.0522932 1.65433e-06 0.119942 0.62461 3.08079 5.47796e-40 57585.8 655.92
13500 0.000551214 6.89077e-08 3.90192e-06 0.0528329 1.65936e-06 0.120197 0.627317 3.06122 1.71326e-39 57950 662.615
13600 0.000553545 6.91701e-08 3.91642e-06 0.0533703 1.66438e-06 0.120451 0.630017 3.04198 5.21883e-39 58312.5 669.28
13700 0.000555871 6.94317e-08 3.93085e-06 0.0539054 1.66938e-06 0.120704 0.632709 3.02307 1.54974e-38 58673.3 675.915
13800 0.000558189 6.96922e-08 3.94524e-06 0.0544381 1.67436e-06 0.120956 0.635393 3.00447 4.49012e-38 59032.5 682.521
13900 0.000560502 6.99519e-08 3.95957e-06 0.0549685 1.67932e-06 0.121208 0.638069 2.98618 1.27035e-37 59390 689.097
14000 0.000562807 7.02106e-08 3.97385e-06 0.0554966 1.68427e-06 0.121458 0.640737 2.9682 3.51234e-37 59746 695.644
14100 0.000565107 7.04683e-08 3.98808e-06 0.0560224 1.6892e-06 0.121707 0.643397 2.9505 9.49743e-37 60100.3 702.162
14200 0.0005674 7.07252e-08 4.00226e-06 0.0565459 1.69411e-06 0.121955 0.64605 2.93309 2.51341e-36 60453.2 708.65
14300 0.000569687 7.09812e-08 4.01639e-06 0.0570671 1.69901e-06 0.122203 0.648696 2.91595 6.51428e-36 60804.5 715.11
14400 0.000571967 7.12363e-08 4.03047e-06 0.0575861 1.70389e-06 0.122449 0.651334 2.89908 1.65464e-35 61154.3 721.541
14500 0.000574242 7.14905e-08 4.0445e-06 0.0581028 1.70875e-06 0.122695 0.653964 2.88248 4.12144e-35 61502.6 727.944
14600 0.000576511 7.17438e-08 4.05848e-06 0.0586173 1.71359e-06 0.12294 0.656588 2.86613 1.00731e-34 61849.6 734.318
14700 0.000578773 7.19963e-08 4.07242e-06 0.0591296 1.71842e-06 0.123184 0.659204 2.85002 2.41716e-34 62195.1 740.664
14800 0.00058103 7.22479e-08 4.08631e-06 0.0596396 1.72324e-06 0.123428 0.661813 2.83416 5.69785e-34 62539.2 746.982
14900 0.000583281 7.24987e-08 4.10015e-06 0.0601475 1.72803e-06 0.12367 0.664415 2.81853 1.32013e-33 62881.9 753.272
15000 0.000585525 7.27486e-08 4.11394e-06 0.0606532 1.73282e-06 0.123912 0.66701 2.80314 3.00776e-33 63223.4 759.535
15100 0.000587765 7.29977e-08 4.12769e-06 0.0611567 1.73758e-06 0.124153 0.669598 2.78797 6.74227e-33 63563.5 765.77
15200 0.000589998 7.3246e-08 4.14139e-06 0.061658 1.74233e-06 0.124393 0.67218 2.77301 1.48769e-32 63902.2 771.977
15300 0.000592226 7.34935e-08 4.15505e-06 0.0621572 1.74707e-06 0.124632 0.674754 2.75828 3.23267e-32 64239.8 778.157
15400 0.000594448 7.37402e-08 4.16866e-06 0.0626542 1.75179e-06 0.124871 0.677322 2.74374 6.92055e-32 64576 784.31
15500 0.000596665 7.39861e-08 4.18223e-06 0.0631492 1.75649e-06 0.125108 0.679883 2.72942 1.46028e-31 64911.1 790.436
15600 0.000598876 7.42311e-08 4.19576e-06 0.063642 1.76118e-06 0.125346 0.682438 2.71529 3.03826e-31 65244.9 796.535
15700 0.000601082 7.44755e-08 4.20924e-06 0.0641327 1.76586e-06 0.125582 0.684986 2.70135 6.23556e-31 65577.5 802.608
15800 0.000603282 7.4719e-08 4.22268e-06 0.0646213 1.77052e-06 0.125818 0.687528 2.68761 1.26285e-30 65908.9 808.654
15900 0.000605477 7.49618e-08 4.23608e-06 0.0651078 1.77517e-06 0.126052 0.690064 2.67405 2.52473e-30 66239.2 814.674
16000 0.000607667 7.52038e-08 4.24943e-06 0.0655923 1.7798e-06 0.126287 0.692593 2.66067 4.9844e-30 66568.3 820.667
16100 0.000609851 7.5445e-08 4.26274e-06 0.0660747 1.78442e-06 0.12652 0.695116 2.64747 9.72064e-30 66896.3 826.635
16200 0.000612031 7.56855e-08 4.27601e-06 0.066555 1.78902e-06 0.126753 0.697632 2.63444 1.87328e-29 67223.2 832.576
16300 0.000614205 7.59253e-08 4.28924e-06 0.0670333 1.79361e-06 0.126985 0.700143 2.62158 3.56837e-29 67549.1 838.492
16400 0.000616374 7.61643e-08 4.30243e-06 0.0675096 1.79819e-06 0.127217 0.702648 2.60888 6.72098e-29 67873.8 844.382
16500 0.000618538 7.64026e-08 4.31558e-06 0.0679839 1.80275e-06 0.127447 0.705146 2.59635 1.25203e-28 68197.5 850.246
16600 0.000620696 7.66402e-08 4.32869e-06 0.0684562 1.8073e-06 0.127678 0.707639 2.58398 2.3075e-28 68520.1 856.086
16700 0.00062285 7.68771e-08 4.34176e-06 0.0689265 1.81183e-06 0.127907 0.710125 2.57176 4.20855e-28 68841.7 861.9
16800 0.000624999 7.71133e-08 4.3548e-06 0.0693948 1.81635e-06 0.128136 0.712606 2.55969 7.598e-28 69162.3 867.689
16900 0.000627143 7.73488e-08 4.36779e-06 0.0698612 1.82086e-06 0.128364 0.715081 2.54777 1.35817e-27 69481.9 873.453
17000 0.000629283 7.75836e-08 4.38074e-06 0.0703255 1.82536e-06 0.128592 0.71755 2.536 2.40439e-27 69800.5 879.192
17100 0.000631417 7.78177e-08 4.39366e-06 0.070788 1.82984e-06 0.128819 0.720014 2.52437 4.21653e-27 70118.2 884.907
17200 0.000633547 7.80511e-08 4.40654e-06 0.0712485 1.83431e-06 0.129045 0.722472 2.51288 7.32664e-27 70434.9 890.597
17300 0.000635672 7.82838e-08 4.41938e-06 0.0717071 1.83876e-06 0.12927 0.724924 2.50152 1.26169e-26 70750.6 896.263
17400 0.000637792 7.85159e-08 4.43218e-06 0.0721638 1.84321e-06 0.129495 0.727371 2.4903 2.15372e-26 71065.4 901.905
17500 0.000639908 7.87473e-08 4.44495e-06 0.0726186 1.84764e-06 0.12972 0.729812 2.47922 3.64509e-26 71379.3 907.522
17600 0.000642019 7.89781e-08 4.45768e-06 0.0730714 1.85206e-06 0.129944 0.732248 2.46826 6.11783e-26 71692.3 913.116
17700 0.000644125 7.92082e-08 4.47037e-06 0.0735224 1.85646e-06 0.130167 0.734678 2.45742 1.01846e-25 72004.4 918.686
17800 0.000646227 7.94376e-08 4.48303e-06 0.0739716 1.86086e-06 0.130389 0.737103 2.44671 1.682e-25 72315.6 924.232
17900 0.000648324 7.96664e-08 4.49565e-06 0.0744189 1.86524e-06 0.130611 0.739523 2.43613 2.7563e-25 72626 929.755
18000 0.000650417 7.98946e-08 4.50824e-06 0.0748643 1.86961e-06 0.130833 0.741938 2.42566 4.48252e-25 72935.5 935.254
18100 0.000652506 8.01221e-08 4.52079e-06 0.0753079 1.87397e-06 0.131054 0.744347 2.41531 7.23587e-25 73244.2 940.73
18200 0.00065459 8.03491e-08 4.53331e-06 0.0757496 1.87831e-06 0.131274 0.746751 2.40507 1.15959e-24 73552 946.183
18300 0.000656669 8.05753e-08 4.5458e-06 0.0761896 1.88265e-06 0.131494 0.74915 2.39494 1.84515e-24 73859 951.613
18400 0.000658745 8.0801e-08 4.55825e-06 0.0766277 1.88697e-06 0.131713 0.751544 2.38493 2.91571e-24 74165.2 957.02
18500 0.000660816 8.10261e-08 4.57066e-06 0.077064 1.89128e-06 0.131931 0.753932 2.37502 4.57623e-24 74470.6 962.405
18600 0.000662883 8.12506e-08 4.58304e-06 0.0774986 1.89558e-06 0.132149 0.756316 2.36522 7.13488e-24 74775.2 967.766
18700 0.000664945 8.14744e-08 4.59539e-06 0.0779313 1.89987e-06 0.132367 0.758695 2.35553 1.10521e-23 75079 973.106
18800 0.000667004 8.16977e-08 4.60771e-06 0.0783623 1.90415e-06 0.132583 0.761069 2.34594 1.70115e-23 75382.1 978.423
18900 0.000669058 8.19204e-08 4.61999e-06 0.0787916 1.90841e-06 0.1328 0.763438 2.33645 2.60219e-23 75684.4 983.717
19000 0.000671108 8.21425e-08 4.63224e-06 0.0792191 1.91267e-06 0.133016 0.765802 2.32705 3.95632e-23 75985.9 988.99
19100 0.000673154 8.2364e-08 4.64446e-06 0.0796448 1.91691e-06 0.133231 0.768161 2.31776 5.97941e-23 76286.7 994.241
19200 0.000675196 8.25849e-08 4.65665e-06 0.0800688 1.92114e-06 0.133445 0.770515 2.30856 8.98446e-23 76586.8 999.47
19300 0.000677234 8.28053e-08 4.6688e-06 0.0804912 1.92537e-06 0.13366 0.772865 2.29945 1.34229e-22 76886.1 1004.68
19400 0.000679268 8.30251e-08 4.68092e-06 0.0809117 1.92958e-06 0.133873 0.77521 2.29044 1.99422e-22 77184.8 1009.86
19500 0.000681298 8.32443e-08 4.69302e-06 0.0813306 1.93378e-06 0.134086 0.77755 2.28152 2.94659e-22 77482.7 1015.03
19600 0.000683324 8.3463e-08 4.70508e-06 0.0817478 1.93797e-06 0.134299 0.779886 2.27268 4.3305e-22 77779.9 1020.17
19700 0.000685346 8.36811e-08 4.71711e-06 0.0821634 1.94215e-06 0.134511 0.782217 2.26394 6.33104e-22 78076.5 1025.29
19800 0.000687364 8.38987e-08 4.72911e-06 0.0825772 1.94631e-06 0.134722 0.784544 2.25528 9.20822e-22 78372.4 1030.39
19900 0.000689378 8.41157e-08 4.74108e-06 0.0829894 1.95047e-06 0.134933 0.786866 2.2467 1.33256e-21 78667.6 1035.47
20000 0.000691388 8.43321e-08 4.75302e-06 0.0833999 1.95462e-06 0.135144 0.789183 2.23821 1.91888e-21 78962.1 1040.53
20100 0.000693395 8.45481e-08 4.76493e-06 0.0838088 1.95876e-06 0.135353 0.791496 2.2298 2.74983e-21 79256 1045.57
20200 0.000695398 8.47635e-08 4.77681e-06 0.0842161 1.96288e-06 0.135563 0.793804 2.22147 3.92194e-21 79549.2 1050.59
20300 0.000697397 8.49783e-08 4.78866e-06 0.0846217 1.967e-06 0.135772 0.796109 2.21322 5.56766e-21 79841.8 1055.58
20400 0.000699392 8.51927e-08 4.80048e-06 0.0850257 1.97111e-06 0.13598 0.798408 2.20505 7.86793e-21 80133.8 1060.56
20500 0.000701384 8.54065e-08 4.81227e-06 0.0854281 1.97521e-06 0.136188 0.800704 2.19696 1.10689e-20 80425.1 1065.51
20600 0.000703372 8.56198e-08 4.82403e-06 0.0858289 1.97929e-06 0.136396 0.802995 2.18894 1.55038e-20 80715.9 1070.45
20700 0.000705356 8.58326e-08 4.83577e-06 0.0862281 1.98337e-06 0.136602 0.805282 2.18099 2.16222e-20 81006 1075.37
20800 0.000707337 8.60449e-08 4.84748e-06 0.0866257 1.98744e-06 0.136809 0.807564 2.17312 3.00281e-20 81295.5 1080.26
20900 0.000709314 8.62566e-08 4.85915e-06 0.0870218 1.9915e-06 0.137015 0.809843 2.16532 4.15291e-20 81584.4 1085.14
21000 0.000711287 8.64679e-08 4.8708e-06 0.0874163 1.99554e-06 0.13722 0.812117 2.15759 5.72018e-20 81872.7 1090
21100 0.000713257 8.66786e-08 4.88243e-06 0.0878092 1.99958e-06 0.137425 0.814387 2.14993 7.84751e-20 82160.5 1094.83
21200 0.000715224 8.68889e-08 4.89402e-06 0.0882006 2.00361e-06 0.13763 0.816652 2.14234 1.07239e-19 82447.7 1099.65
21300 0.000717186 8.70987e-08 4.90559e-06 0.0885905 2.00763e-06 0.137834 0.818914 2.13482 1.45982e-19 82734.3 1104.45
21400 0.000719146 8.73079e-08 4.91713e-06 0.0889788 2.01164e-06 0.138037 0.821172 2.12736 1.97972e-19 83020.3 1109.23
21500 0.000721102 8.75167e-08 4.92865e-06 0.0893656 2.01564e-06 0.13824 0.823425 2.11997 2.67485e-19 83305.8 1113.99
21600 0.000723054 8.7725e-08 4.94013e-06 0.0897509 2.01963e-06 0.138443 0.825675 2.11265 3.6009e-19 83590.8 1118.73
